"","year","model","anomaly"
"1018",2001,"INM-CM5-0.nc",17.4829385801207
"1019",2001,"MIROC-ES2L.nc",17.868904815261
"1020",2001,"MIROC6.nc",17.7738254809561
"1021",2002,"ACCESS-CM2.nc",17.6538429160858
"1022",2002,"CESM2-WACCM.nc",19.1265371165649
"1023",2002,"CIESM.nc",19.3448602843022
"1024",2002,"CMCC-CM2-SR5.nc",18.9013724987634
"1025",2002,"CMCC-ESM2.nc",18.4845854384728
"1026",2002,"CNRM-CM6-1.nc",18.4819447895388
"1027",2002,"EC-Earth3-CC.nc",19.0965752977914
"1028",2002,"INM-CM5-0.nc",17.6768130279369
"1029",2002,"MIROC-ES2L.nc",18.193992235183
"1030",2002,"MIROC6.nc",17.8582660210655
"1031",2003,"ACCESS-CM2.nc",17.5052275382214
"1032",2003,"CESM2-WACCM.nc",18.8790141828768
"1033",2003,"CIESM.nc",19.3870614995015
"1034",2003,"CMCC-CM2-SR5.nc",18.3924826622519
"1035",2003,"CMCC-ESM2.nc",18.3223335944614
"1036",2003,"CNRM-CM6-1.nc",18.917717687337
"1037",2003,"EC-Earth3-CC.nc",19.3995825620629
"1038",2003,"INM-CM5-0.nc",17.981071750284
"1039",2003,"MIROC-ES2L.nc",18.40759774284
"1040",2003,"MIROC6.nc",18.348651691694
"1041",2004,"ACCESS-CM2.nc",17.3687657933053
"1042",2004,"CESM2-WACCM.nc",18.9422562363238
"1043",2004,"CIESM.nc",19.8088331073771
"1044",2004,"CMCC-CM2-SR5.nc",18.4360768706324
"1045",2004,"CMCC-ESM2.nc",18.2145641557536
"1046",2004,"CNRM-CM6-1.nc",18.5557616648083
"1047",2004,"EC-Earth3-CC.nc",19.3424859757506
"1048",2004,"INM-CM5-0.nc",18.0472096560678
"1049",2004,"MIROC-ES2L.nc",18.1414834288482
"1050",2004,"MIROC6.nc",18.1643600543279
"1051",2005,"ACCESS-CM2.nc",17.487048652234
"1052",2005,"CESM2-WACCM.nc",18.851302491101
"1053",2005,"CIESM.nc",19.7976069821417
"1054",2005,"CMCC-CM2-SR5.nc",18.4560131896852
"1055",2005,"CMCC-ESM2.nc",18.2939930761116
"1056",2005,"CNRM-CM6-1.nc",18.7128767690437
"1057",2005,"EC-Earth3-CC.nc",19.4988628149189
"1058",2005,"INM-CM5-0.nc",17.7515327538539
"1059",2005,"MIROC-ES2L.nc",17.9546622745425
"1060",2005,"MIROC6.nc",18.163804087692
"1061",2006,"ACCESS-CM2.nc",17.0990378806185
"1062",2006,"CESM2-WACCM.nc",18.5956495845033
"1063",2006,"CIESM.nc",19.4748150968335
"1064",2006,"CMCC-CM2-SR5.nc",19.0494385001405
"1065",2006,"CMCC-ESM2.nc",18.9260859826686
"1066",2006,"CNRM-CM6-1.nc",18.715713453176
"1067",2006,"EC-Earth3-CC.nc",19.2045156654287
"1068",2006,"INM-CM5-0.nc",17.5902570132654
"1069",2006,"MIROC-ES2L.nc",17.9110727438189
"1070",2006,"MIROC6.nc",18.2321090605846
"1071",2007,"ACCESS-CM2.nc",17.3109940022213
"1072",2007,"CESM2-WACCM.nc",18.8559246436179
"1073",2007,"CIESM.nc",19.7398060367276
"1074",2007,"CMCC-CM2-SR5.nc",19.3497887919946
"1075",2007,"CMCC-ESM2.nc",19.1140974845278
"1076",2007,"CNRM-CM6-1.nc",18.7989932910435
"1077",2007,"EC-Earth3-CC.nc",19.3071368977048
"1078",2007,"INM-CM5-0.nc",17.7598914149585
"1079",2007,"MIROC-ES2L.nc",18.0263662716944
"1080",2007,"MIROC6.nc",18.3083655359068
"1081",2008,"ACCESS-CM2.nc",17.4298160697759
"1082",2008,"CESM2-WACCM.nc",18.4710305993558
"1083",2008,"CIESM.nc",19.5955778373813
"1084",2008,"CMCC-CM2-SR5.nc",19.1352151659433
"1085",2008,"CMCC-ESM2.nc",18.5810146609342
"1086",2008,"CNRM-CM6-1.nc",18.731165157922
"1087",2008,"EC-Earth3-CC.nc",19.378382089005
"1088",2008,"INM-CM5-0.nc",17.653365295547
"1089",2008,"MIROC-ES2L.nc",18.3972115475859
"1090",2008,"MIROC6.nc",18.2030047177425
"1091",2009,"ACCESS-CM2.nc",17.1809842878028
"1092",2009,"CESM2-WACCM.nc",18.457299057974
"1093",2009,"CIESM.nc",19.7629249048906
"1094",2009,"CMCC-CM2-SR5.nc",18.8490482154002
"1095",2009,"CMCC-ESM2.nc",18.5868827897835
"1096",2009,"CNRM-CM6-1.nc",18.9115672438638
"1097",2009,"EC-Earth3-CC.nc",19.2143479398375
"1098",2009,"INM-CM5-0.nc",17.7814152685677
"1099",2009,"MIROC-ES2L.nc",18.3866968937223
"1100",2009,"MIROC6.nc",17.9381744648164
"1101",2010,"ACCESS-CM2.nc",17.4568467154728
"1102",2010,"CESM2-WACCM.nc",18.8795446998526
"1103",2010,"CIESM.nc",19.7580046166054
"1104",2010,"CMCC-CM2-SR5.nc",18.879937532315
"1105",2010,"CMCC-ESM2.nc",18.3436113298141
"1106",2010,"CNRM-CM6-1.nc",18.668042910325
"1107",2010,"EC-Earth3-CC.nc",19.2229345985155
"1108",2010,"INM-CM5-0.nc",17.4600441829398
"1109",2010,"MIROC-ES2L.nc",18.0656590867442
"1110",2010,"MIROC6.nc",17.9263437131073
"1111",2011,"ACCESS-CM2.nc",17.8143637953453
"1112",2011,"CESM2-WACCM.nc",19.238523326477
"1113",2011,"CIESM.nc",19.7985776610366
"1114",2011,"CMCC-CM2-SR5.nc",18.7778174531962
"1115",2011,"CMCC-ESM2.nc",18.5943776943917
"1116",2011,"CNRM-CM6-1.nc",19.0386866135605
"1117",2011,"EC-Earth3-CC.nc",19.4424635604901
"1118",2011,"INM-CM5-0.nc",17.4992036333653
"1119",2011,"MIROC-ES2L.nc",18.3693197524169
"1120",2011,"MIROC6.nc",18.0694461098059
"1121",2012,"ACCESS-CM2.nc",17.2132806406189
"1122",2012,"CESM2-WACCM.nc",19.3542901501292
"1123",2012,"CIESM.nc",19.8067112765619
"1124",2012,"CMCC-CM2-SR5.nc",19.208168338386
"1125",2012,"CMCC-ESM2.nc",18.4179431268322
"1126",2012,"CNRM-CM6-1.nc",18.8259632574602
"1127",2012,"EC-Earth3-CC.nc",19.3798926461634
"1128",2012,"INM-CM5-0.nc",17.5843349677378
"1129",2012,"MIROC-ES2L.nc",18.2531065633934
"1130",2012,"MIROC6.nc",18.3091010561753
"1131",2013,"ACCESS-CM2.nc",17.6684019218361
"1132",2013,"CESM2-WACCM.nc",19.1582069503209
"1133",2013,"CIESM.nc",19.7947384099835
"1134",2013,"CMCC-CM2-SR5.nc",19.2308664104937
"1135",2013,"CMCC-ESM2.nc",18.4258354558778
"1136",2013,"CNRM-CM6-1.nc",18.9896024039315
"1137",2013,"EC-Earth3-CC.nc",19.4888776972694
"1138",2013,"INM-CM5-0.nc",17.6128412524572
"1139",2013,"MIROC-ES2L.nc",18.6025880170228
"1140",2013,"MIROC6.nc",18.3049200920064
"1141",2014,"ACCESS-CM2.nc",18.0518007276428
"1142",2014,"CESM2-WACCM.nc",18.9966352602125
"1143",2014,"CIESM.nc",19.6725198329172
"1144",2014,"CMCC-CM2-SR5.nc",19.4064233735133
"1145",2014,"CMCC-ESM2.nc",18.6632998659275
"1146",2014,"CNRM-CM6-1.nc",19.2417530438019
"1147",2014,"EC-Earth3-CC.nc",19.5621129887261
"1148",2014,"INM-CM5-0.nc",17.6582583465287
"1149",2014,"MIROC-ES2L.nc",18.6330079375778
"1150",2014,"MIROC6.nc",18.0531656532473
"1151",2015,"ACCESS-CM2.nc",18.3141011330248
"1152",2015,"CESM2-WACCM.nc",19.2641346037662
"1153",2015,"CIESM.nc",19.7961150579446
"1154",2015,"CMCC-CM2-SR5.nc",19.2160224394681
"1155",2015,"CMCC-ESM2.nc",18.3987273174119
"1156",2015,"CNRM-CM6-1.nc",18.6876124586888
"1157",2015,"EC-Earth3-CC.nc",19.6062385842579
"1158",2015,"INM-CM5-0.nc",17.5454040156272
"1159",2015,"MIROC-ES2L.nc",18.1063110070977
"1160",2015,"MIROC6.nc",17.6204232653748
"1161",2016,"ACCESS-CM2.nc",17.9910677802617
"1162",2016,"CESM2-WACCM.nc",19.2136807702872
"1163",2016,"CIESM.nc",19.6603613849327
"1164",2016,"CMCC-CM2-SR5.nc",18.7988209183121
"1165",2016,"CMCC-ESM2.nc",18.3861933923494
"1166",2016,"CNRM-CM6-1.nc",18.7046844404136
"1167",2016,"EC-Earth3-CC.nc",19.3697586119133
"1168",2016,"INM-CM5-0.nc",17.3497203597103
"1169",2016,"MIROC-ES2L.nc",18.0793472049173
"1170",2016,"MIROC6.nc",17.8582773939106
"1171",2017,"ACCESS-CM2.nc",17.994862154213
"1172",2017,"CESM2-WACCM.nc",19.0910628486564
"1173",2017,"CIESM.nc",19.5980983816307
"1174",2017,"CMCC-CM2-SR5.nc",18.8478253964469
"1175",2017,"CMCC-ESM2.nc",18.6752519743581
"1176",2017,"CNRM-CM6-1.nc",18.5582500114203
"1177",2017,"EC-Earth3-CC.nc",19.2323964379516
"1178",2017,"INM-CM5-0.nc",17.5065398624525
"1179",2017,"MIROC-ES2L.nc",18.2818924279061
"1180",2017,"MIROC6.nc",17.7314043287829
"1181",2018,"ACCESS-CM2.nc",18.4061174850085
"1182",2018,"CESM2-WACCM.nc",19.3642086390009
"1183",2018,"CIESM.nc",19.4238681955314
"1184",2018,"CMCC-CM2-SR5.nc",18.7499497656885
"1185",2018,"CMCC-ESM2.nc",18.338802252536
"1186",2018,"CNRM-CM6-1.nc",18.6657265457765
"1187",2018,"EC-Earth3-CC.nc",19.3420732349256
"1188",2018,"INM-CM5-0.nc",17.4812719293135
"1189",2018,"MIROC-ES2L.nc",18.6387099301668
"1190",2018,"MIROC6.nc",18.3082195022385
"1191",2019,"ACCESS-CM2.nc",18.032916172534
"1192",2019,"CESM2-WACCM.nc",19.4364088051523
"1193",2019,"CIESM.nc",19.5428472627425
"1194",2019,"CMCC-CM2-SR5.nc",18.8831550129234
"1195",2019,"CMCC-ESM2.nc",17.9912343448674
"1196",2019,"CNRM-CM6-1.nc",19.0866646647143
"1197",2019,"EC-Earth3-CC.nc",19.2709143311349
"1198",2019,"INM-CM5-0.nc",17.6256959728969
"1199",2019,"MIROC-ES2L.nc",18.5831263523495
"1200",2019,"MIROC6.nc",18.2540325432873
"1201",2020,"ACCESS-CM2.nc",18.3571109016332
"1202",2020,"CESM2-WACCM.nc",19.6735896436354
"1203",2020,"CIESM.nc",19.6609420606152
"1204",2020,"CMCC-CM2-SR5.nc",19.1460607807648
"1205",2020,"CMCC-ESM2.nc",17.8496713646014
"1206",2020,"CNRM-CM6-1.nc",19.0248581557842
"1207",2020,"EC-Earth3-CC.nc",19.5593576537393
"1208",2020,"INM-CM5-0.nc",17.4143079714574
"1209",2020,"MIROC-ES2L.nc",18.4963928912728
"1210",2020,"MIROC6.nc",18.354849980273
"1211",2021,"ACCESS-CM2.nc",17.6045593900353
"1212",2021,"CESM2-WACCM.nc",19.4777117129223
"1213",2021,"CIESM.nc",19.435006785635
"1214",2021,"CMCC-CM2-SR5.nc",19.3206442326976
"1215",2021,"CMCC-ESM2.nc",17.8862581336712
"1216",2021,"CNRM-CM6-1.nc",19.0022986750144
"1217",2021,"EC-Earth3-CC.nc",19.5854400907305
"1218",2021,"INM-CM5-0.nc",17.6098040250176
"1219",2021,"MIROC-ES2L.nc",18.7492184030402
"1220",2021,"MIROC6.nc",18.3119853399579
"1221",2022,"ACCESS-CM2.nc",18.0217550996935
"1222",2022,"CESM2-WACCM.nc",19.6336801472793
"1223",2022,"CIESM.nc",19.5066907856373
"1224",2022,"CMCC-CM2-SR5.nc",19.1928655324914
"1225",2022,"CMCC-ESM2.nc",18.5127764543693
"1226",2022,"CNRM-CM6-1.nc",19.4735107787271
"1227",2022,"EC-Earth3-CC.nc",19.8011172814592
"1228",2022,"INM-CM5-0.nc",17.7956666339203
"1229",2022,"MIROC-ES2L.nc",18.6343297832772
"1230",2022,"MIROC6.nc",18.2419597577179
"1231",2023,"ACCESS-CM2.nc",18.4593763527533
"1232",2023,"CESM2-WACCM.nc",19.5800183493903
"1233",2023,"CIESM.nc",19.8092019497722
"1234",2023,"CMCC-CM2-SR5.nc",19.2850325189505
"1235",2023,"CMCC-ESM2.nc",18.6423479723973
"1236",2023,"CNRM-CM6-1.nc",19.4998350168725
"1237",2023,"EC-Earth3-CC.nc",19.7796313137227
"1238",2023,"INM-CM5-0.nc",17.8524017918911
"1239",2023,"MIROC-ES2L.nc",18.7979665195213
"1240",2023,"MIROC6.nc",18.6131750010389
"1241",2024,"ACCESS-CM2.nc",18.5155802425668
"1242",2024,"CESM2-WACCM.nc",19.9850469115051
"1243",2024,"CIESM.nc",19.8210684408185
"1244",2024,"CMCC-CM2-SR5.nc",19.1219152235714
"1245",2024,"CMCC-ESM2.nc",18.6740537839696
"1246",2024,"CNRM-CM6-1.nc",19.5189885869861
"1247",2024,"EC-Earth3-CC.nc",19.6983967002552
"1248",2024,"INM-CM5-0.nc",17.8945786995192
"1249",2024,"MIROC-ES2L.nc",18.7218902560795
"1250",2024,"MIROC6.nc",18.8570461216237
"1251",2025,"ACCESS-CM2.nc",18.6118082043945
"1252",2025,"CESM2-WACCM.nc",19.5862347326309
"1253",2025,"CIESM.nc",19.8436108065862
"1254",2025,"CMCC-CM2-SR5.nc",19.4056541864822
"1255",2025,"CMCC-ESM2.nc",18.3836597109002
"1256",2025,"CNRM-CM6-1.nc",19.0723960281564
"1257",2025,"EC-Earth3-CC.nc",19.4802085462866
"1258",2025,"INM-CM5-0.nc",17.8405790745116
"1259",2025,"MIROC-ES2L.nc",18.7441347716163
"1260",2025,"MIROC6.nc",18.7618049525337
"1261",2026,"ACCESS-CM2.nc",18.7169098901754
"1262",2026,"CESM2-WACCM.nc",19.9258961296762
"1263",2026,"CIESM.nc",19.9180755492336
"1264",2026,"CMCC-CM2-SR5.nc",19.4519784785923
"1265",2026,"CMCC-ESM2.nc",18.7595674016606
"1266",2026,"CNRM-CM6-1.nc",19.4050320217447
"1267",2026,"EC-Earth3-CC.nc",19.4916485580934
"1268",2026,"INM-CM5-0.nc",17.944052146988
"1269",2026,"MIROC-ES2L.nc",18.6722804951352
"1270",2026,"MIROC6.nc",18.5068648495981
"1271",2027,"ACCESS-CM2.nc",18.9772402079687
"1272",2027,"CESM2-WACCM.nc",20.3179232295064
"1273",2027,"CIESM.nc",20.078971892266
"1274",2027,"CMCC-CM2-SR5.nc",19.3176345086445
"1275",2027,"CMCC-ESM2.nc",19.2253671187889
"1276",2027,"CNRM-CM6-1.nc",19.2816037144811
"1277",2027,"EC-Earth3-CC.nc",19.5849600548485
"1278",2027,"INM-CM5-0.nc",18.2088237222739
"1279",2027,"MIROC-ES2L.nc",18.570993790421
"1280",2027,"MIROC6.nc",18.6695942241297
"1281",2028,"ACCESS-CM2.nc",18.3507854705961
"1282",2028,"CESM2-WACCM.nc",19.9674667854981
"1283",2028,"CIESM.nc",19.7425032963123
"1284",2028,"CMCC-CM2-SR5.nc",19.0702546230407
"1285",2028,"CMCC-ESM2.nc",18.710644684489
"1286",2028,"CNRM-CM6-1.nc",19.0073835934062
"1287",2028,"EC-Earth3-CC.nc",19.6003153706125
"1288",2028,"INM-CM5-0.nc",18.2542732983818
"1289",2028,"MIROC-ES2L.nc",18.7382572302086
"1290",2028,"MIROC6.nc",18.9506214681989
"1291",2029,"ACCESS-CM2.nc",18.5138350512085
"1292",2029,"CESM2-WACCM.nc",19.8257190049902
"1293",2029,"CIESM.nc",19.9091106703122
"1294",2029,"CMCC-CM2-SR5.nc",19.1973211699067
"1295",2029,"CMCC-ESM2.nc",18.7987960051254
"1296",2029,"CNRM-CM6-1.nc",19.2964498674281
"1297",2029,"EC-Earth3-CC.nc",19.5793296305608
"1298",2029,"INM-CM5-0.nc",18.1364494638684
"1299",2029,"MIROC-ES2L.nc",18.7971938984377
"1300",2029,"MIROC6.nc",18.9395891571117
"1301",2030,"ACCESS-CM2.nc",18.5345381304555
"1302",2030,"CESM2-WACCM.nc",19.5738256211425
"1303",2030,"CIESM.nc",20.413399248602
"1304",2030,"CMCC-CM2-SR5.nc",19.1640135305559
"1305",2030,"CMCC-ESM2.nc",18.9676897494661
"1306",2030,"CNRM-CM6-1.nc",19.2176580776656
"1307",2030,"EC-Earth3-CC.nc",19.7254382561017
"1308",2030,"INM-CM5-0.nc",17.8751121076688
"1309",2030,"MIROC-ES2L.nc",18.7357237221636
"1310",2030,"MIROC6.nc",18.6235810134222
"1311",2031,"ACCESS-CM2.nc",18.0245128494679
"1312",2031,"CESM2-WACCM.nc",19.6387179163662
"1313",2031,"CIESM.nc",20.0125532646452
"1314",2031,"CMCC-CM2-SR5.nc",18.9531697669759
"1315",2031,"CMCC-ESM2.nc",18.9387943389308
"1316",2031,"CNRM-CM6-1.nc",19.403434672444
"1317",2031,"EC-Earth3-CC.nc",19.4071766843695
"1318",2031,"INM-CM5-0.nc",17.9938772600253
"1319",2031,"MIROC-ES2L.nc",18.6265627351411
"1320",2031,"MIROC6.nc",18.5006105066249
"1321",2032,"ACCESS-CM2.nc",18.2899867660654
"1322",2032,"CESM2-WACCM.nc",19.4621363723714
"1323",2032,"CIESM.nc",20.1410148542387
"1324",2032,"CMCC-CM2-SR5.nc",19.4168055466901
"1325",2032,"CMCC-ESM2.nc",18.272632064041
"1326",2032,"CNRM-CM6-1.nc",19.3977217314968
"1327",2032,"EC-Earth3-CC.nc",19.3606699511691
"1328",2032,"INM-CM5-0.nc",17.9774684923662
"1329",2032,"MIROC-ES2L.nc",19.06685003434
"1330",2032,"MIROC6.nc",18.4400881335682
"1331",2033,"ACCESS-CM2.nc",18.5071108403445
"1332",2033,"CESM2-WACCM.nc",19.9433770535909
"1333",2033,"CIESM.nc",20.1089503285185
"1334",2033,"CMCC-CM2-SR5.nc",19.4227703999867
"1335",2033,"CMCC-ESM2.nc",18.5276725882193
"1336",2033,"CNRM-CM6-1.nc",19.7921130261476
"1337",2033,"EC-Earth3-CC.nc",19.6589872954331
"1338",2033,"INM-CM5-0.nc",17.9887168149364
"1339",2033,"MIROC-ES2L.nc",18.9434993104416
"1340",2033,"MIROC6.nc",18.5807863002596
"1341",2034,"ACCESS-CM2.nc",18.4951687657719
"1342",2034,"CESM2-WACCM.nc",19.8778687194943
"1343",2034,"CIESM.nc",19.9793106251451
"1344",2034,"CMCC-CM2-SR5.nc",19.4663474458692
"1345",2034,"CMCC-ESM2.nc",18.9758830616125
"1346",2034,"CNRM-CM6-1.nc",19.503390210375
"1347",2034,"EC-Earth3-CC.nc",19.6896582333923
"1348",2034,"INM-CM5-0.nc",18.1263849255584
"1349",2034,"MIROC-ES2L.nc",18.7225361912856
"1350",2034,"MIROC6.nc",18.7359813233888
"1351",2035,"ACCESS-CM2.nc",18.8955011900211
"1352",2035,"CESM2-WACCM.nc",19.8480000066686
"1353",2035,"CIESM.nc",19.9992603232561
"1354",2035,"CMCC-CM2-SR5.nc",19.8702425029041
"1355",2035,"CMCC-ESM2.nc",19.468954337043
"1356",2035,"CNRM-CM6-1.nc",19.3808291404944
"1357",2035,"EC-Earth3-CC.nc",19.7443610806422
"1358",2035,"INM-CM5-0.nc",18.3053091400658
"1359",2035,"MIROC-ES2L.nc",18.620588676532
"1360",2035,"MIROC6.nc",18.9139753446346
"1361",2036,"ACCESS-CM2.nc",18.7353734978411
"1362",2036,"CESM2-WACCM.nc",19.9814295502994
"1363",2036,"CIESM.nc",19.8588165161502
"1364",2036,"CMCC-CM2-SR5.nc",19.6399573325177
"1365",2036,"CMCC-ESM2.nc",19.2208295792805
"1366",2036,"CNRM-CM6-1.nc",19.4854791082703
"1367",2036,"EC-Earth3-CC.nc",19.0075012209323
"1368",2036,"INM-CM5-0.nc",18.5343273329141
"1369",2036,"MIROC-ES2L.nc",18.5299632950837
"1370",2036,"MIROC6.nc",18.9473526731024
"1371",2037,"ACCESS-CM2.nc",18.4367380812708
"1372",2037,"CESM2-WACCM.nc",19.6979537072917
"1373",2037,"CIESM.nc",20.1868838174356
"1374",2037,"CMCC-CM2-SR5.nc",19.8246347721863
"1375",2037,"CMCC-ESM2.nc",19.270258819167
"1376",2037,"CNRM-CM6-1.nc",19.6046337942543
"1377",2037,"EC-Earth3-CC.nc",19.2878023345361
"1378",2037,"INM-CM5-0.nc",18.4086077848334
"1379",2037,"MIROC-ES2L.nc",18.8855819792482
"1380",2037,"MIROC6.nc",18.8793069869929
"1381",2038,"ACCESS-CM2.nc",18.5543593181996
"1382",2038,"CESM2-WACCM.nc",19.804759788069
"1383",2038,"CIESM.nc",20.075060275374
"1384",2038,"CMCC-CM2-SR5.nc",20.0489852952726
"1385",2038,"CMCC-ESM2.nc",19.3047039043211
"1386",2038,"CNRM-CM6-1.nc",19.5675962599212
"1387",2038,"EC-Earth3-CC.nc",19.9175917827996
"1388",2038,"INM-CM5-0.nc",18.4231882849577
"1389",2038,"MIROC-ES2L.nc",19.0698647263221
"1390",2038,"MIROC6.nc",18.9383410489847
"1391",2039,"ACCESS-CM2.nc",18.6685659117677
"1392",2039,"CESM2-WACCM.nc",19.5344639942709
"1393",2039,"CIESM.nc",20.2784830209925
"1394",2039,"CMCC-CM2-SR5.nc",19.8572655045482
"1395",2039,"CMCC-ESM2.nc",19.4813582264821
"1396",2039,"CNRM-CM6-1.nc",19.6446477818034
"1397",2039,"EC-Earth3-CC.nc",20.0321970883593
"1398",2039,"INM-CM5-0.nc",18.4800335016553
"1399",2039,"MIROC-ES2L.nc",19.1790198149817
"1400",2039,"MIROC6.nc",19.2207295134556
"1401",2040,"ACCESS-CM2.nc",19.1974134311017
"1402",2040,"CESM2-WACCM.nc",20.1751223221005
"1403",2040,"CIESM.nc",20.1264653204906
"1404",2040,"CMCC-CM2-SR5.nc",20.1529932853086
"1405",2040,"CMCC-ESM2.nc",18.8839174152093
"1406",2040,"CNRM-CM6-1.nc",19.3908316949807
"1407",2040,"EC-Earth3-CC.nc",20.2626296732205
"1408",2040,"INM-CM5-0.nc",18.4209188568189
"1409",2040,"MIROC-ES2L.nc",18.9077955525531
"1410",2040,"MIROC6.nc",19.0522441941605
"1411",2041,"ACCESS-CM2.nc",18.9296468609808
"1412",2041,"CESM2-WACCM.nc",20.5336931399568
"1413",2041,"CIESM.nc",20.1446334925164
"1414",2041,"CMCC-CM2-SR5.nc",20.4637669764665
"1415",2041,"CMCC-ESM2.nc",18.8923681901872
"1416",2041,"CNRM-CM6-1.nc",19.4749679999341
"1417",2041,"EC-Earth3-CC.nc",20.2795110391211
"1418",2041,"INM-CM5-0.nc",18.3398553313405
"1419",2041,"MIROC-ES2L.nc",19.1195158563858
"1420",2041,"MIROC6.nc",19.2564397011662
"1421",2042,"ACCESS-CM2.nc",19.3418183176715
"1422",2042,"CESM2-WACCM.nc",20.0742872908584
"1423",2042,"CIESM.nc",20.3494633458976
"1424",2042,"CMCC-CM2-SR5.nc",20.7706681576955
"1425",2042,"CMCC-ESM2.nc",18.6774793333332
"1426",2042,"CNRM-CM6-1.nc",19.7121952344532
"1427",2042,"EC-Earth3-CC.nc",20.3605504870659
"1428",2042,"INM-CM5-0.nc",18.3441900714933
"1429",2042,"MIROC-ES2L.nc",19.227299656238
"1430",2042,"MIROC6.nc",19.091506741078
"1431",2043,"ACCESS-CM2.nc",19.1747325530538
"1432",2043,"CESM2-WACCM.nc",20.2878679565344
"1433",2043,"CIESM.nc",20.5343310159394
"1434",2043,"CMCC-CM2-SR5.nc",19.931518925909
"1435",2043,"CMCC-ESM2.nc",19.1602400162636
"1436",2043,"CNRM-CM6-1.nc",19.4360977526699
"1437",2043,"EC-Earth3-CC.nc",20.2966118204232
"1438",2043,"INM-CM5-0.nc",18.2193502163033
"1439",2043,"MIROC-ES2L.nc",19.3584186369533
"1440",2043,"MIROC6.nc",19.1365020645482
"1441",2044,"ACCESS-CM2.nc",18.8132019821716
"1442",2044,"CESM2-WACCM.nc",20.4264301042689
"1443",2044,"CIESM.nc",20.1132833954675
"1444",2044,"CMCC-CM2-SR5.nc",19.7182829991532
"1445",2044,"CMCC-ESM2.nc",20.0120498161046
"1446",2044,"CNRM-CM6-1.nc",19.3561706430367
"1447",2044,"EC-Earth3-CC.nc",20.258701669293
"1448",2044,"INM-CM5-0.nc",18.6558211746903
"1449",2044,"MIROC-ES2L.nc",19.0294821967749
"1450",2044,"MIROC6.nc",19.1740805501466
"1451",2045,"ACCESS-CM2.nc",19.3152762408164
"1452",2045,"CESM2-WACCM.nc",20.2856141154335
"1453",2045,"CIESM.nc",20.372524047788
"1454",2045,"CMCC-CM2-SR5.nc",19.5709479576011
"1455",2045,"CMCC-ESM2.nc",19.5064263742116
"1456",2045,"CNRM-CM6-1.nc",19.6932714633165
"1457",2045,"EC-Earth3-CC.nc",20.1264378516459
"1458",2045,"INM-CM5-0.nc",18.9219131571527
"1459",2045,"MIROC-ES2L.nc",19.1914141933159
"1460",2045,"MIROC6.nc",19.2242291456177
"1461",2046,"ACCESS-CM2.nc",18.9758345811071
"1462",2046,"CESM2-WACCM.nc",20.2442381418569
"1463",2046,"CIESM.nc",20.6546586436767
"1464",2046,"CMCC-CM2-SR5.nc",19.8043401543716
"1465",2046,"CMCC-ESM2.nc",19.6429117154738
"1466",2046,"CNRM-CM6-1.nc",19.8674424264682
"1467",2046,"EC-Earth3-CC.nc",20.2983963223518
"1468",2046,"INM-CM5-0.nc",18.5195098213711
"1469",2046,"MIROC-ES2L.nc",18.7615668676148
"1470",2046,"MIROC6.nc",18.9274347722593
"1471",2047,"ACCESS-CM2.nc",18.9861231175855
"1472",2047,"CESM2-WACCM.nc",20.6255198205832
"1473",2047,"CIESM.nc",20.5964501533908
"1474",2047,"CMCC-CM2-SR5.nc",20.739148995168
"1475",2047,"CMCC-ESM2.nc",19.3470238298849
"1476",2047,"CNRM-CM6-1.nc",19.9008094108887
"1477",2047,"EC-Earth3-CC.nc",20.3447866035591
"1478",2047,"INM-CM5-0.nc",18.4317979586437
"1479",2047,"MIROC-ES2L.nc",18.9489511221933
"1480",2047,"MIROC6.nc",19.0810329317499
"1481",2048,"ACCESS-CM2.nc",19.2125461001906
"1482",2048,"CESM2-WACCM.nc",20.8008505613413
"1483",2048,"CIESM.nc",20.3924015705421
"1484",2048,"CMCC-CM2-SR5.nc",20.6369534191237
"1485",2048,"CMCC-ESM2.nc",19.6455493834069
"1486",2048,"CNRM-CM6-1.nc",19.8335560363074
"1487",2048,"EC-Earth3-CC.nc",20.2629905298195
"1488",2048,"INM-CM5-0.nc",18.6300681599443
"1489",2048,"MIROC-ES2L.nc",19.5925827275193
"1490",2048,"MIROC6.nc",19.5678669649776
"1491",2049,"ACCESS-CM2.nc",19.6890752484949
"1492",2049,"CESM2-WACCM.nc",20.3749419355506
"1493",2049,"CIESM.nc",20.5101832852925
"1494",2049,"CMCC-CM2-SR5.nc",20.5485440441854
"1495",2049,"CMCC-ESM2.nc",19.7856781029585
"1496",2049,"CNRM-CM6-1.nc",19.960005281378
"1497",2049,"EC-Earth3-CC.nc",20.6578657658733
"1498",2049,"INM-CM5-0.nc",18.6791698905927
"1499",2049,"MIROC-ES2L.nc",19.4816959858611
"1500",2049,"MIROC6.nc",19.5833128730116
"1501",2050,"ACCESS-CM2.nc",19.4811523111512
"1502",2050,"CESM2-WACCM.nc",20.3269848948368
"1503",2050,"CIESM.nc",20.8771240987615
"1504",2050,"CMCC-CM2-SR5.nc",19.9909830613829
"1505",2050,"CMCC-ESM2.nc",19.816267495332
"1506",2050,"CNRM-CM6-1.nc",20.2723932468366
"1507",2050,"EC-Earth3-CC.nc",20.5504095250528
"1508",2050,"INM-CM5-0.nc",18.4586593960195
"1509",2050,"MIROC-ES2L.nc",19.536535644738
