"year","ACCESS-CM2_245","ACCESS-ESM1-5_245","BCC-CSM2-MR_245","CAMS-CSM1-0_245","CanESM5-CanOE_245","CanESM5_245","CESM2-WACCM_245","CESM2_245","CIESM_245","CMCC-CM2-SR5_245","CMCC-ESM2_245","GISS-E2-1-G_245","HadGEM3-GC31-LL_245","INM-CM4-8_245","INM-CM5-0_245","MIROC-ES2L_245","MIROC6_245","NorESM2-LM_245","NorESM2-MM_245","UKESM1-0-LL_245"
1992,0.201269037762731,0.263749296280533,0.384305389181269,0.340408764780336,0.538680286487158,0.599556450118205,0.254154932953727,0.186330891555686,0.581179494421228,0.670263879603207,0.545695373475735,0.289100743025527,0.239905619060737,0.382440196982934,0.400552851159151,0.299325372509082,0.194602652937927,0.0749171855733762,0.0979974808807745,0.0812774765289943
1993,0.2173414338256,0.283382261697767,0.397497704931044,0.344595424619488,0.564683109648575,0.623397291751835,0.271053040199978,0.202403378418212,0.592042134497695,0.687630414295345,0.55809622748414,0.304957789157488,0.260666333802955,0.393651207427154,0.412767980356223,0.313606816568402,0.206672513561591,0.0916918598590068,0.114086048061857,0.10530818363649
1994,0.233845717915171,0.303338609975009,0.410891177022334,0.348978190557372,0.591027093041707,0.647578842761783,0.28824939636786,0.218795459485658,0.603087074807158,0.70535556397142,0.570976971024271,0.321036099738156,0.281818623091065,0.405075057043727,0.425166609423803,0.328140047081262,0.218993525612393,0.108769128024239,0.130497540363268,0.129789713214897
1995,0.250792536387756,0.323601702543149,0.424483144226189,0.353582938217739,0.617685828538796,0.672087530701481,0.305733596138494,0.235499135868625,0.614324818288236,0.723453413465244,0.584378734756244,0.337320440801698,0.303351708806428,0.416713240103167,0.437744086639747,0.342920753269016,0.231563094091568,0.126131707588508,0.147221268833044,0.154699434225565
1996,0.268192535599668,0.344154900833078,0.438270945313663,0.358435543224343,0.644632908012082,0.69690978312436,0.323495234192998,0.252506408677712,0.625765867879549,0.741938047610632,0.598342649340176,0.35379557838228,0.325254812830405,0.428567250875987,0.450495760281907,0.357944624353013,0.244378624000352,0.143762316071248,0.164246544519216,0.180014715629839
1997,0.286056361907219,0.364981566275686,0.452251919055804,0.363561881200937,0.671841923333805,0.722032027583851,0.34152390521249,0.269809279023517,0.637420726519715,0.760823551241399,0.612909845436184,0.370446278514068,0.347517157044358,0.440638583632704,0.463416978628138,0.373207349554605,0.257437520339982,0.161643670991897,0.18156267846982,0.205712926389067
1998,0.304394661666722,0.386065060301863,0.466423404223664,0.368987827771273,0.699286466376208,0.747440691633386,0.359809203878089,0.287399748016641,0.649299897147353,0.780124009191358,0.628121453704382,0.38725730723123,0.370127963329649,0.452928732643831,0.476503089956295,0.388704618095144,0.270737188111692,0.179758489869889,0.199158981732887,0.231771435464596
1999,0.32321808123449,0.4073887443425,0.480782739588294,0.374739258559105,0.72694012901153,0.773122202826395,0.378340724870914,0.305269816767682,0.661413882701083,0.799853506294324,0.644018604804889,0.404213430567931,0.393076453567637,0.465439192179882,0.489749442544232,0.40443211919598,0.28427503231672,0.198089490224659,0.217024765356452,0.258167611817773
2000,0.342537266966836,0.428935979828488,0.495327263920746,0.380842049188186,0.754776503112013,0.799062988716311,0.397108062872083,0.323411486387241,0.673773186119522,0.82002612738411,0.66064242939782,0.421299414558339,0.416351849639685,0.478171456511372,0.503151384669802,0.420385542078466,0.298048457956301,0.216619389575643,0.235149340388549,0.284878824409945
2001,0.362362865220071,0.450690128190716,0.510054315992069,0.387322075282267,0.782769180549897,0.825249476856564,0.416100812562715,0.341816757985915,0.686388310341291,0.840655957294532,0.678034058143292,0.43850002523662,0.439943373427154,0.491127019908815,0.51670426461086,0.436560575963952,0.31205487003167,0.235330905442276,0.253522017877211,0.311882442202459
2002,0.38270552235051,0.472634550860075,0.524961234573315,0.394205212465103,0.810891753197423,0.851668094800586,0.435308568623929,0.360477632674305,0.699269758305007,0.861757080859404,0.696234621701422,0.45580002863694,0.463840246811406,0.504307376642726,0.530403430645261,0.45295291007379,0.326291673544064,0.254206755343995,0.272132108870471,0.339155834156663
2003,0.403575884714465,0.494752609267455,0.540045358435535,0.401517336360446,0.839117812926833,0.878305270101809,0.454720925736843,0.37938611156301,0.71242803294929,0.883343582912538,0.715285250732325,0.473184190793466,0.488031691673801,0.517714020983618,0.544244231050857,0.469558233629331,0.340756273494719,0.273229656800233,0.290968924416363,0.366676369233904
2004,0.424984598668248,0.517027664843746,0.555304026349779,0.409284322592049,0.867420951610367,0.905147430313663,0.474327478582576,0.398534195762629,0.725873637212759,0.905429548287751,0.735227075896119,0.490637277740364,0.512506929895701,0.531348447202007,0.558222014105504,0.486372235851927,0.35544607488487,0.292382327330427,0.310021775562921,0.394421416395528
2005,0.446942310568173,0.53944307901984,0.570734577087099,0.417532046783664,0.895774761120266,0.932181002989579,0.494117821842246,0.417913886383761,0.739617074034032,0.928029061818855,0.756101227852919,0.508144055511802,0.537255183358468,0.545212149568407,0.572332128087056,0.503390605962929,0.370358482715754,0.311647484454012,0.329279973358179,0.422368344602883
2006,0.469459666770551,0.561982213226625,0.586334349418546,0.426286384559045,0.92415283332877,0.95939241568299,0.514081550196973,0.437517184537006,0.75366884635173,0.951156208339666,0.777948837262842,0.525689290141945,0.562265673943461,0.559306622353332,0.586569921273366,0.520609033183687,0.385490901988606,0.331007845690424,0.348732828850169,0.450494522817316
2007,0.492776663421,0.584993314119227,0.602259202300654,0.435485369934338,0.952985293443793,0.987106520883132,0.534529804052992,0.457631683779051,0.768045076269597,0.974839148486461,0.800694393250588,0.543546763294923,0.58787593769563,0.573812100711033,0.6010882354352,0.538223230820994,0.40106283236525,0.350780240290703,0.368695185419842,0.479229573674309
2008,0.517088313893879,0.608804296052628,0.618649074810319,0.445039189069427,0.982684509989028,1.01562649873535,0.555749063148138,0.478519625684449,0.782745263968203,0.999082535706528,0.824213120733684,0.56197708927337,0.614396862420487,0.588884145804809,0.616026914205365,0.556410628439692,0.417270076441529,0.371266596719443,0.389457488922038,0.508980879695347
2009,0.542337790388613,0.633368022007513,0.635477425899134,0.454931945803669,1.01319743981038,1.04490626827723,0.577691931160923,0.500134983390593,0.797754979501403,1.02386519405019,0.848472254061483,0.580945283069208,0.641777697640249,0.604487240918744,0.631361808654777,0.575139489648211,0.43407449361971,0.392427281316412,0.410972454115625,0.539692449670783
2010,0.568468265104627,0.658637354964566,0.652717714518691,0.465147743976421,1.04447103975378,1.07489974854636,0.600311011769858,0.522431730034879,0.813059792923047,1.04916594756777,0.873439027583341,0.600416359674359,0.66996769287713,0.620585869336923,0.647068769854353,0.594378078054984,0.451437943302057,0.414222660421376,0.43319279575947,0.571308292390967
2011,0.595422910241344,0.684565157904468,0.670343399620582,0.475670687427039,1.07645226666511,1.10556085858033,0.623558908653456,0.545363838754702,0.828645274286992,1.07496362030959,0.899080675648612,0.620355334080748,0.698916097653344,0.637144514343431,0.663123648875007,0.61409465726844,0.469322284890837,0.436613100374102,0.456071228612441,0.603772416646252
2012,0.623144897998191,0.711104293807904,0.688327940156401,0.486484879994881,1.10908807739031,1.13684351741674,0.647388225490228,0.568885282687457,0.844496993647087,1.10123703632598,0.92536443260665,0.640727221280295,0.728572161491107,0.654127659222353,0.679502296787657,0.63425749089701,0.487689377788315,0.459558967514357,0.479560467433406,0.637028831226989
2013,0.651577400574591,0.738207625655558,0.706644795077739,0.497574425519303,1.14232542877527,1.16870164409317,0.671751565958688,0.592950034970538,0.860600521057188,1.12796501966726,0.952257532806811,0.661497036264926,0.758885133912634,0.671499787257773,0.696180564663218,0.654834842549125,0.506501081396757,0.483020628181907,0.503613226981233,0.671021544923529
2014,0.680663590169969,0.765828016428111,0.72526742333619,0.508923427839663,1.17611127766591,1.20108915764721,0.696601533737348,0.61751206874134,0.876941426571147,1.15512639438375,0.979727210598449,0.682629794026561,0.789804264440139,0.689225381733776,0.713134303572607,0.675794975833215,0.525719255118428,0.506958448716521,0.528182222014789,0.705694566526224
2015,0.710346638983751,0.793918329106247,0.744169283883345,0.520515990795317,1.21039258090815,1.23395997711644,0.72189073250472,0.642525357137258,0.893505280242818,1.18269998452579,1.00774070033092,0.704090509557125,0.821278802595837,0.707268925934447,0.73033936458674,0.697106154357711,0.545305758355594,0.531332795457963,0.553220167292943,0.740991904825426
2016,0.74056971921536,0.82243142667065,0.763323835670797,0.532336218225622,1.24511629534788,1.26726802153847,0.747571765939315,0.667943873295688,0.910277652126053,1.21066461414368,1.03626523635357,0.725844197848539,0.853257997901943,0.725594903143871,0.747771598776533,0.718736641731044,0.565222450510522,0.556104034746001,0.578679777574561,0.776857568611486
2017,0.771276003064221,0.851320172102003,0.782704537650138,0.544368213969935,1.28022937783103,1.30096720995087,0.773597237719647,0.693721590354023,0.927244112274706,1.23899910728776,1.06526805301577,0.747855873892727,0.885691099880671,0.744167796646131,0.765406857212901,0.740654701561645,0.585431190985476,0.581232532920402,0.604513767618512,0.813235566674757
2018,0.80240866272976,0.880537428380989,0.802284848772962,0.556596081867613,1.3156787852035,1.33501146139125,0.799919751524227,0.719812481449659,0.944390230742629,1.26768228800836,1.09471638466686,0.770090552681611,0.918527358054236,0.762952089725314,0.783220990966762,0.762828597457943,0.605893839182722,0.606678656320932,0.630674852183664,0.850069907805588
2019,0.8339108704114,0.910036058488291,0.822038227990859,0.569003925758014,1.35141147431121,1.36935469489718,0.826491911031568,0.746170519719992,0.961701577583677,1.29669298035578,1.1245774656562,0.792513249207115,0.951716021944854,0.781912265665503,0.801189851109031,0.785226593028371,0.626572254504526,0.632402771287359,0.657115746028885,0.887304600794334
2020,0.865725798308568,0.939768925404593,0.841938134255424,0.581575849480493,1.38737440200006,1.40395082950625,0.853266319920181,0.772749678302414,0.979163722851701,1.32601000838037,1.15481853033315,0.81508897846116,0.985206341074739,0.801012807750784,0.819289288710625,0.807816951881357,0.647428296353154,0.65836524415945,0.683789163913042,0.924883654431344
2021,0.897796618620686,0.969688892110578,0.861958026518248,0.594295956874409,1.42351452511598,1.43875378425606,0.88019558186858,0.799503930334323,0.996762236600556,1.35561219613244,1.18540681304706,0.837782755435671,1.01894756496611,0.820218199265241,0.837495154842459,0.830567937625335,0.668423824130871,0.68452644127697,0.710647820595003,0.96275107750697
2022,0.930066503547181,0.999748821586929,0.882071363730924,0.607148351779117,1.45977880050486,1.4737174781842,0.907232300555276,0.826387248953111,1.01448268888409,1.38547836766231,1.21630954814728,0.860559595122569,1.05288894314117,0.839492923492959,0.85578330057545,0.853447813868733,0.689520697239944,0.710846728979686,0.737644430833636,1.00085087881156
2023,0.962478625287477,1.02990157681433,0.902251604845045,0.620117138033975,1.49611418501262,1.50879583032825,0.934329079658782,0.853353607296175,1.03231064975617,1.41558734702032,1.24749396998317,0.883384512513777,1.08697972512214,0.858801463718023,0.874129576980514,0.876424844219982,0.710680775082636,0.737286473607367,0.764731709387808,1.03912706713548
2024,0.994976156040998,1.06010002077346,0.922472208812201,0.63318641947834,1.53246763548518,1.54394275972581,0.96143852285761,0.880356978500909,1.05023168927063,1.44591795825678,1.27892731290408,0.906222522601219,1.12116916043125,0.878108303224517,0.892509835128567,0.899467292287514,0.731865917061216,0.763806041499777,0.791862371016387,1.07752365126906
2025,1.02750226800717,1.09029701644501,0.942706634583988,0.646340299951568,1.56878610876844,1.57911218541446,0.988513233830272,0.907351335704708,1.06823137748134,1.47644902542201,1.31057681125937,0.929038640376817,1.15540649859069,0.897377925296526,0.910899926090525,0.922543421679758,0.753037982577947,0.790365798996685,0.818989130478242,1.11598464000267
2026,1.06000013338542,1.12044542680966,0.962928341111996,0.659562883293017,1.60501656170832,1.61425802643179,1.01550581625528,0.934290652044967,1.08629528444214,1.50715937256635,1.34240969939839,0.951797880832494,1.18964098912269,0.916574813218136,0.929275700937305,0.945621496005147,0.774158831035096,0.816926112437856,0.84606470253224,1.15445404212666
2027,1.09241292437516,1.15049811484809,0.983110787347818,0.672838273342043,1.64110595115072,1.64933420181539,1.04236887381115,0.96112890065908,1.10440898020689,1.53802782374012,1.3743932116705,0.974465258960172,1.22382188154945,0.935663450273429,0.947613010739821,0.968669778872109,0.795190321834928,0.843447348163059,0.873041801937248,1.19287586643136
2028,1.12468381317583,1.18040794354099,1.00322743224305,0.686150573938004,1.67700123394156,1.68429463060286,1.06905501017638,0.987820054684444,1.12255803482945,1.56903320299364,1.40649458242505,0.997005789751775,1.25789842539321,0.954608319746493,0.965887706568992,0.991656533889077,0.816094314379709,0.869889872512058,0.899873143452135,1.23119412170715
2029,1.15675597198685,1.21012777586903,1.02325173474928,0.699483888920257,1.71264936692674,1.71909323183177,1.0955168290295,1.01431808725845,1.14072801836366,1.60015433437723,1.4386810460114,1.01938448819923,1.29181987017616,0.97337390492141,0.984075639495732,1.01455002466448,0.836832668071706,0.896214051824622,0.926511441835768,1.26935281674437
2030,1.18857257300765,1.23961047481291,1.0431571538181,0.712822322128157,1.74799730695219,1.75368392453973,1.12170693404902,1.0405769715185,1.15890450086338,1.63137004194122,1.4709198367789,1.04156636929445,1.32553546542053,0.991924689082266,1.00215266059096,1.03731851480675,0.857367242313182,0.922380252440517,0.952909411847016,1.30729596033336
2031,1.22007678843764,1.2688089033533,1.0629171484011,0.726149977401063,1.78299201086381,1.78802062776431,1.14757792891344,1.06655068060198,1.17707305238245,1.66265914973593,1.5031781890769,1.06351644802936,1.35899446064853,1.01022515551315,1.02009462092559,1.05993026792432,0.877659896506405,0.94834884069951,0.979019768244745,1.34496756126449
2032,1.25121179047625,1.2976759244709,1.08250517744988,0.739450958578332,1.81758043550751,1.82205726054312,1.17308241730129,1.09219318764629,1.19521924297475,1.69400048181168,1.53542333725477,1.08519973939589,1.39214610538237,1.02823978749813,1.03787737157053,1.08235354762561,0.897672490053639,0.974080182941368,1.00479522578782,1.38231162832811
2033,1.28192075132292,1.32616440114637,1.10189469991603,0.752709369499319,1.85170953772921,1.85574774191373,1.19817300289106,1.11745846578883,1.21332864269411,1.72537286221881,1.56762251566185,1.10658125838595,1.42493964914428,1.04593306832131,1.05547676359671,1.10455661751906,0.917366882357151,0.999534645505856,1.03018849923512,1.41927217031456
2034,1.31214684317705,1.35422719636041,1.12105917475114,0.765909314003382,1.88532627437481,1.88904599091374,1.22280228936128,1.14230048816698,1.23138682159439,1.75675511500763,1.5997429586475,1.12762601999148,1.45732434145645,1.06326948126677,1.07286864807504,1.1265077412131,0.936704932819206,1.02467259473274,1.0551523033455,1.45579319601419
2035,1.34183323823809,1.3818171730937,1.13997206090681,0.779034895929879,1.91837760229022,1.92190592658073,1.24692288039045,1.16667322791815,1.24937934972945,1.78812606422847,1.63175190056107,1.1482990392044,1.48924943184112,1.08021350961859,1.09002887607644,1.14817518231616,0.95564850084207,1.0494543969618,1.07963935287784,1.49181871421737
2036,1.37092310870544,1.40888719432692,1.15860681733462,0.792070219118165,1.95081047832137,1.95428146795231,1.2704873796571,1.19053065817972,1.26729179715313,1.81946453393166,1.66361657575193,1.16856533101662,1.52066416982049,1.09672963666086,1.10693329867182,1.16952720443668,0.974159445828009,1.07384041853278,1.10360236259099,1.52729273371444
2037,1.39935962677855,1.43539012304075,1.17693690298617,0.804999387407598,1.98257185931415,1.98612653406604,1.29344839083972,1.2138267520891,1.2851097339193,1.85074934816751,1.69530421856941,1.18838991042006,1.55151780491678,1.11278234567766,1.1235577669321,1.19053207118307,0.992199627179287,1.09779102578546,1.12699404724384,1.56215926329575
2038,1.4275924478263,1.46170038372296,1.19517573463428,0.817941931975462,2.01408684660206,2.01780239409134,1.31617776455585,1.23692448838875,1.3029466174843,1.88213553921257,1.72705260747568,1.2080562516936,1.58221723967319,1.12865499215594,1.14009802302293,1.21144487845145,1.01007136672253,1.121627435412,1.15019587411204,1.59686658437968
2039,1.45610134334498,1.48821692439122,1.21355051858956,0.831026026019093,2.04580816157066,2.04969479543909,1.33907246121488,1.26021127759156,1.3209236354596,1.91379018735865,1.75911887912725,1.22786579972996,1.61319546457466,1.14464957359206,1.15676227441367,1.23253708077807,1.0280970146073,1.14569094084115,1.17361368637088,1.63189203281271
2040,1.48487465972512,1.51492939332107,1.23205539811032,0.844248736407924,2.07772419114396,2.08179437450912,1.36212274918313,1.2836777404906,1.33903795313174,1.94571018867899,1.79149930516499,1.24781052544191,1.64444086105602,1.16075853628419,1.17354507013081,1.25380147973163,1.04626847272031,1.16997202351753,1.19723676262862,1.66722319902734
2041,1.51390074335721,1.54182743878808,1.25068451645485,0.857607130011388,2.10982332224599,2.11409176770124,1.38531889682691,1.30731449787894,1.35728673578723,1.97789243924681,1.82419015722981,1.26788239974223,1.67594181055208,1.17697432653052,1.19044095920082,1.2752308768808,1.06457764294827,1.19446116488578,1.22105438149353,1.70284767345606
2042,1.54316794063178,1.5689007090678,1.26943201688144,0.871098273698921,2.14209394180076,2.1465776114153,1.40865117251254,1.33111217054962,1.37566714871261,2.01033383513533,1.8571877069626,1.28807339354367,1.70768669449765,1.19328939062924,1.20744449065018,1.29681807379426,1.08301642717788,1.21914884639054,1.2450558215739,1.73875304653135
2043,1.57266459793933,1.59613885243579,1.28829204264841,0.884719234339954,2.1745244367323,2.17924254205111,1.43210984460635,1.35506137929572,1.39417635719441,2.04303127241779,1.89048822600424,1.30837547775901,1.73966389432757,1.20969617487854,1.22455021350538,1.31855587204069,1.10157672729584,1.24402554947646,1.26923036147797,1.77492690868572
2044,1.60237906167037,1.62353151716761,1.30725873701403,0.898467078803923,2.20710319396463,2.21207719600849,1.45568518147465,1.3791527449103,1.41281152651914,2.07598164716739,1.92408798599564,1.32878062330101,1.77186179147664,1.22618712557659,1.2417526767929,1.34043707318877,1.12025044518886,1.26908175558815,1.29356727981403,1.81135685035164
2045,1.63229967821543,1.65106835153881,1.32632624323661,0.91233887396026,2.23981860042177,2.24507220968729,1.47936745148375,1.40337688818642,1.43156982197335,2.10918185545738,1.95798325857768,1.34928080108243,1.80426876737969,1.24275468902159,1.25904642953921,1.36245447880717,1.13902948274363,1.29430794617027,1.31805585519034,1.84803046196163
2046,1.662414793965,1.67873900382494,1.34548870457446,0.926331686678399,2.27265904302773,2.27821821948731,1.50314692299999,1.42772442991714,1.45044840884355,2.14262879336098,1.99217031539125,1.36986798201605,1.83687320347154,1.25939131151172,1.2764260207708,1.38460089046457,1.15790574184688,1.31969460266745,1.34268536621518,1.88493533394817
2047,1.69271275530961,1.70653312230156,1.36474026428585,0.940442583827774,2.30561290870653,2.31150586180839,1.52701386438967,1.45218599089551,1.46944445241628,2.17631935695141,2.02664542807726,1.39053413701462,1.869663481187,1.27608943934517,1.29388599951414,1.40686910972966,1.17687112438529,1.34523220652432,1.36744509149682,1.92205905674374
2048,1.72318190863976,1.73444035524424,1.38407506562909,0.954668632277819,2.33866858438221,2.34492577305035,1.55095854401911,1.47675219191462,1.48855511797806,2.2102504423019,2.06140486827658,1.41127123699092,1.90262798196089,1.29284151882011,1.31142091479572,1.42925193817111,1.19591753224557,1.37091123918553,1.39232430964352,1.95938922078085
2049,1.75381060034597,1.76245035092851,1.40348725186248,0.969006898897967,2.37181445697877,2.37846858961303,1.57497123025464,1.5014136537675,1.50777757081542,2.24441894548567,2.09644490763011,1.43207125285771,1.93575508722803,1.30963999623475,1.32902531564202,1.45174217735761,1.21503686731443,1.3967221820957,1.41731229926356,1.99691341649199
2050,1.78458717681875,1.79055275762995,1.42297096624432,0.983454450557652,2.40503891342024,2.41212494789623,1.59904219146256,1.52616099724724,1.52710897621488,2.27882176257596,2.13176181777874,1.45292615552776,1.96903317842325,1.32647731788725,1.34669375107952,1.47433262885782,1.23422103147857,1.42265551669948,1.4423983389652,2.03461923430965
2051,1.8154999844486,1.8187372236241,1.4425203520329,0.998008354126308,2.43833034063064,2.4458854842998,1.6231616960092,1.55098484314688,1.54654649946298,2.31345578964598,2.16735187036337,1.47382791591383,2.00245063698135,1.34334593007582,1.3644207701347,1.49701609424044,1.25346192662469,1.44870172444151,1.46757170735672,2.07249426466632
2052,1.84653736962605,1.84699339718653,1.46212955248652,1.01266567647337,2.47167712553398,2.47974083522355,1.64732001226089,1.57587581225949,1.56608730584624,2.34831792276896,2.20321133702488,1.49476850492869,2.03599584433716,1.36023827909863,1.38220092183403,1.51978537507413,1.27275145463951,1.47485128676641,1.49282168304638,2.1105260979945
2053,1.87768767874161,1.87531092659278,1.48179271086347,1.02742348446827,2.5050676550543,2.51368163706732,1.67150740858392,1.60082452537813,1.58572856065118,2.38340505801814,2.23933648940417,1.5157398934851,2.0696571819255,1.37714681125387,1.40002875520401,1.54263327292758,1.29208151740971,1.50109468511883,1.51813754464247,2.14870232472667
2054,1.90893925818578,1.90367946011841,1.50150397042206,1.04227884498044,2.5384903161156,2.54769852623093,1.69571415334463,1.62582160329586,1.60546742916435,2.41871409146672,2.27572359914214,1.53673405249584,2.10342303118119,1.39406397283972,1.41789881927111,1.56555258936946,1.31144401682201,1.5274224009434,1.54350857075324,2.18701053529533
2055,1.94028045434908,1.93208864603899,1.52125747442057,1.05722882487931,2.5719334956419,2.5817821391142,1.71993051490933,1.65085766680575,1.62530107667226,2.45424191918795,2.31236893787966,1.55774295287366,2.13728177353904,1.41098221015437,1.43580566306181,1.58853612596847,1.33083085476312,1.55382491568477,1.56892403998697,2.22543832013298
2056,1.97169961362202,1.96052813263006,1.54104736611732,1.07227049103433,2.60538558055724,2.61592311211696,1.74414676164434,1.67592333670086,1.64522666846144,2.48998543725504,2.34926877725764,1.57875856553134,2.17122179043387,1.42789396949601,1.45374383560259,1.61157668429326,1.35023393311972,1.58029271078756,1.59437323095192,2.2639732696721
2057,2.00318508239511,1.98898756816718,1.56086778877058,1.08740091031491,2.63883495778563,2.65011208163903,1.76835316191598,1.70100923377425,1.66524136981841,2.52594154174123,2.38641938891697,1.59977286138164,2.20523146330051,1.44479169716282,1.47170788591993,1.63466706591253,1.36964515377854,1.60681626769641,1.61984542225637,2.30260297434519
2058,2.03472520705886,2.01745660092591,1.58071288563867,1.10261714959051,2.67227001425108,2.68433968408025,1.79253998409057,1.72610597881897,1.68534234602972,2.56210712871973,2.42381704449853,1.62077781133732,2.23929917357377,1.46166783945298,1.48969236304031,1.65780007239495,1.38905641862627,1.63338606785597,1.6453298925086,2.34131502458474
2059,2.0663083340038,2.0459248791818,1.60057679997988,1.11791627573054,2.70567913687762,2.71859655584044,1.81669749653442,1.7512041926281,1.70552676238188,2.59847909426377,2.46145801564322,1.64176538631116,2.27341330268847,1.47851484266469,1.50769181599022,1.6809685053092,1.40845962954961,1.65999259271086,1.67081592031686,2.38009701082324
2060,2.09792280962042,2.07438205121041,1.6204536750525,1.13329535560445,2.73905071258928,2.75287333331942,1.84081596761386,1.77629449599468,1.72579178416141,2.63505433444659,2.49933857399194,1.66272755721592,2.30756223207943,1.49532515309613,1.52570079379613,1.70416516622397,1.42784668843528,1.68662632370573,1.69629278428942,2.41893652349319
2061,2.12955698029924,2.1028177652873,1.64033765411484,1.14875145608167,2.77237312831006,2.78716065291702,1.86488566569519,1.8013675097118,1.74613457665486,2.6718297453414,2.53745499118557,1.68365629496436,2.34173434318146,1.51209121704548,1.54371384548453,1.72738285670792,1.44720949716997,1.71327774228521,1.72174976303457,2.45782115302707
2062,2.16119919243077,2.13122166968802,1.66022288042518,1.16428164403162,2.80563477096398,2.82144915103307,1.88889685914475,1.8264138545725,1.76655230514874,2.70880222302143,2.575803538865,1.70454357046925,2.37591801742939,1.52880548081093,1.56172552008189,1.75061437832974,1.46653995764039,1.73993732989394,1.74717613516057,2.49673848985739
2063,2.19283779240553,2.15958341268812,1.68010349724184,1.17988298632376,2.83882402747508,2.85572946406739,1.91283981632884,1.85142415136985,1.78704213492959,2.74596866355991,2.61438048867113,1.72538135464336,2.41010163625804,1.54546039069067,1.5797303666147,1.77385253265811,1.48582997173324,1.76659556797655,1.77256117927568,2.53567612441663
2064,2.22446112661403,2.18789264256317,1.69997364782309,1.1955525498275,2.87192928476737,2.8899922284198,1.93670480561379,1.8763890208969,1.80760123128393,2.78332596303006,2.65318211224486,1.74616161839946,2.44427358110222,1.56204839298287,1.59772293410943,1.7970901212617,1.50507144133523,1.79324293797768,1.79789417398819,2.57462164713729
2065,2.25605754144677,2.21613900758871,1.71982747542725,1.21128740141228,2.90493892976487,2.92422808049014,1.96048209536592,1.90129908394673,1.82822675949828,2.82087101750511,2.69220468122706,1.7668763326503,2.47842223339676,1.57856193398573,1.61569777159257,1.82031994570919,1.52425626833306,1.81986992134198,1.82316439790635,2.61356264845186
2066,2.28761538329427,2.24431215604031,1.7396591233126,1.22708460794754,2.93784134939159,2.95842765667823,1.98416195395153,1.92614496131239,1.84891588485918,2.85860072305828,2.73144446725864,1.78751746830866,2.51253597457647,1.59499345999743,1.63364942809059,1.84353480756928,1.54337635461343,1.84646699951407,1.84836112963845,2.65248671879283
2067,2.31912299854705,2.27240173619352,1.75946273473745,1.24294123630271,2.97062493057157,2.99258159338389,2.00773464973696,1.95091727378695,1.86966577265316,2.8965119757628,2.77089774198048,1.8080769962873,2.54660318607617,1.61133541731616,1.65157245262999,1.86672750841062,1.56242360206306,1.87302465393859,1.87347364779275,2.69138144859269
2068,2.35056873359561,2.3003973963239,1.77923245296009,1.25885435334722,3.00327806022882,3.02668052700696,2.03119045108852,1.97560664216346,1.89047358816673,2.9346016716919,2.81056077703348,1.82854688749899,2.58061224933068,1.6275802522401,1.66946139423723,1.8898908498019,1.58138991256863,1.89953336606018,1.89849123097751,2.73023442828394
2069,2.38196792673111,2.32831627050268,1.79897658601192,1.27482695397594,3.03581866737688,3.06073960569821,2.0545455122449,2.0002284752487,1.91134318168612,2.97287343778799,2.85043342939639,1.84894028228172,2.61458308266769,1.64373911866218,1.68732480468059,1.91303650969553,1.6002878408858,1.9260129174884,1.92343119584901,2.76906672102031
2070,2.41334671936636,2.35618501248509,1.81870885212351,1.29086481332075,3.06827537003847,3.09478258431455,2.07782492851211,2.0248067812154,1.93228102646897,3.01133382695584,2.89051918708462,1.86927767476078,2.64854624787686,1.65983012907032,1.70517623837674,1.93618277765458,1.61913739666309,1.95249168576663,1.94832069893458,2.80791075123489
2071,2.44470966257436,2.38400755007264,1.83843150985194,1.30696916860658,3.10065258865137,3.12881300931504,2.10103237985749,2.04934507990562,1.95328822225895,3.04998412421223,2.930819768294,1.88956206652987,2.68250609158591,1.67585616765522,1.72301774832474,1.95933237266373,1.63794166412659,1.97897304624022,1.97316377864912,2.84677115127912
2072,2.47606130742811,2.41178781106686,1.85814681775428,1.32314125705835,3.13295474365338,3.16283442715871,2.12417154624835,2.0738468911614,1.97436586879973,3.08882561457396,2.97133689122037,1.9097964591827,2.71646696042258,1.69182011860758,1.74085138752366,1.98248801370767,1.65670372750234,2.00546037425456,1.99796447340753,2.88565255350449
2073,2.5074062050006,2.43952972326926,1.8778570343876,1.33938231590102,3.16518625548228,3.19685038430461,2.14724610765202,2.09831573482478,1.99551506583496,3.1278595830578,3.01207227405957,1.92998385431298,2.75043320101461,1.70772486611811,1.75867920897258,2.00565241977109,1.67542667101642,2.03195704515499,2.02272682162468,2.92455959026247
2074,2.53874890636484,2.46723721448138,1.89756441830897,1.35569358235951,3.19735154457585,3.23086442721178,2.17025974403581,2.12275513073781,2.01673691310832,3.16708731468053,3.05302763500746,1.95012725351441,2.78440915998974,1.7235732943775,1.77650326567054,2.02882830983866,1.6941135788949,2.0584664342869,2.04745486171549,2.96349689390453
2075,2.57009396259383,2.49491421250472,1.91727122807546,1.37207629365875,3.22945503137187,3.26488010233926,2.19321613536706,2.14716859874253,2.03803251036348,3.20651009445893,3.09420469225987,1.97022965838069,2.8183991839757,1.73936828757645,1.79432561061663,2.05201840289507,1.71276753536383,2.08499191699564,2.07215263209483,3.00246909678213
