"model","year","warming"
"GISS-E2-1-G",2007,0.451245160997621
"GISS-E2-1-G",2008,0.460884613449957
"GISS-E2-1-G",2009,0.474561795915391
"GISS-E2-1-G",2010,0.493580547544695
"GISS-E2-1-G",2011,0.518909888012627
"GISS-E2-1-G",2012,0.551098210512191
"GISS-E2-1-G",2013,0.590221830305206
"GISS-E2-1-G",2014,0.635872440006328
"GISS-E2-1-G",2015,0.687184717648398
"GISS-E2-1-G",2016,0.742901906020518
"GISS-E2-1-G",2017,0.801473920660214
"GISS-E2-1-G",2018,0.861179723540791
"GISS-E2-1-G",2019,0.920263556136632
"GISS-E2-1-G",2020,0.977073336888506
"GISS-E2-1-G",2021,1.03018919776374
"GISS-E2-1-G",2022,1.07853078276395
"GISS-E2-1-G",2023,1.12143349196837
"GISS-E2-1-G",2024,1.15868618053844
"GISS-E2-1-G",2025,1.19052569504175
"GISS-E2-1-G",2026,1.21758677747484
"GISS-E2-1-G",2027,1.24080898496664
"GISS-E2-1-G",2028,1.26130504377684
"GISS-E2-1-G",2029,1.28019717454842
"GISS-E2-1-G",2030,1.29842911751616
"HadGEM3-GC31-LL",1940,0.054810988205746
"HadGEM3-GC31-LL",1941,0.0595876562012192
"HadGEM3-GC31-LL",1942,0.0641732005264825
"HadGEM3-GC31-LL",1943,0.0682852769381175
"HadGEM3-GC31-LL",1944,0.0715706187760768
"HadGEM3-GC31-LL",1945,0.0736500195251809
"HadGEM3-GC31-LL",1946,0.0741584821794312
"HadGEM3-GC31-LL",1947,0.0727795189676496
"HadGEM3-GC31-LL",1948,0.0692726784485357
"HadGEM3-GC31-LL",1949,0.0634935818075391
"HadGEM3-GC31-LL",1950,0.055406040729447
"HadGEM3-GC31-LL",1951,0.0450861771785153
"HadGEM3-GC31-LL",1952,0.0327188411168068
"HadGEM3-GC31-LL",1953,0.0185869960699209
"HadGEM3-GC31-LL",1954,0.00305508663458266
"HadGEM3-GC31-LL",1955,-0.0134523081429565
"HadGEM3-GC31-LL",1956,-0.0304750161873585
"HadGEM3-GC31-LL",1957,-0.0475433627380294
"HadGEM3-GC31-LL",1958,-0.0642041340841864
"HadGEM3-GC31-LL",1959,-0.0800448077125551
"HadGEM3-GC31-LL",1960,-0.0947146033725755
"HadGEM3-GC31-LL",1961,-0.107941152628279
"HadGEM3-GC31-LL",1962,-0.119541892606682
"HadGEM3-GC31-LL",1963,-0.129429642440215
"HadGEM3-GC31-LL",1964,-0.137612195439568
"HadGEM3-GC31-LL",1965,-0.144186132544595
"HadGEM3-GC31-LL",1966,-0.149325410022159
"HadGEM3-GC31-LL",1967,-0.153265575872694
"HadGEM3-GC31-LL",1968,-0.156284707670878
"HadGEM3-GC31-LL",1969,-0.158682326874926
"HadGEM3-GC31-LL",1970,-0.160757623541787
"HadGEM3-GC31-LL",1971,-0.162788319024734
"HadGEM3-GC31-LL",1972,-0.16501140627603
"HadGEM3-GC31-LL",1973,-0.167606846593381
"HadGEM3-GC31-LL",1974,-0.170685081124664
"HadGEM3-GC31-LL",1975,-0.1742789515719
"HadGEM3-GC31-LL",1976,-0.178340335792005
"HadGEM3-GC31-LL",1977,-0.182741509644446
"HadGEM3-GC31-LL",1978,-0.187280965232524
"HadGEM3-GC31-LL",1979,-0.191693164644209
"HadGEM3-GC31-LL",1980,-0.195661501667266
"HadGEM3-GC31-LL",1981,-0.198833592400848
"HadGEM3-GC31-LL",1982,-0.200837925776788
"HadGEM3-GC31-LL",1983,-0.201300878977691
"HadGEM3-GC31-LL",1984,-0.199863138591138
"HadGEM3-GC31-LL",1985,-0.196194660188786
"HadGEM3-GC31-LL",1986,-0.190007437717514
"HadGEM3-GC31-LL",1987,-0.181065528020035
"HadGEM3-GC31-LL",1988,-0.169191971798444
"HadGEM3-GC31-LL",1989,-0.154272456651992
"HadGEM3-GC31-LL",1990,-0.13625576708803
"HadGEM3-GC31-LL",1991,-0.115151248487591
"HadGEM3-GC31-LL",1992,-0.0910236667296118
"HadGEM3-GC31-LL",1993,-0.063985964865892
"HadGEM3-GC31-LL",1994,-0.0341904980495238
"HadGEM3-GC31-LL",1995,-0.00181936595422189
"HadGEM3-GC31-LL",1996,0.0329255408710904
"HadGEM3-GC31-LL",1997,0.0698322043798906
"HadGEM3-GC31-LL",1998,0.108687347605973
"HadGEM3-GC31-LL",1999,0.149284100198387
"HadGEM3-GC31-LL",2000,0.191428165287154
"HadGEM3-GC31-LL",2001,0.234942312505928
"HadGEM3-GC31-LL",2002,0.279669142051477
"HadGEM3-GC31-LL",2003,0.325472176859141
"HadGEM3-GC31-LL",2004,0.372235438057336
"HadGEM3-GC31-LL",2005,0.419861738059419
"HadGEM3-GC31-LL",2006,0.468269982832125
"HadGEM3-GC31-LL",2007,0.517391808599444
"HadGEM3-GC31-LL",2008,0.567167888641564
"HadGEM3-GC31-LL",2009,0.617544234478134
"HadGEM3-GC31-LL",2010,0.668468785274534
"HadGEM3-GC31-LL",2011,0.719888533312303
"HadGEM3-GC31-LL",2012,0.771747375872708
"HadGEM3-GC31-LL",2013,0.823984819157908
"HadGEM3-GC31-LL",2014,0.876535592108466
"HadGEM3-GC31-LL",2015,0.929330161056699
"HadGEM3-GC31-LL",2016,0.982296073488959
"HadGEM3-GC31-LL",2017,1.03536000358564
"HadGEM3-GC31-LL",2018,1.08845032581353
"HadGEM3-GC31-LL",2019,1.14150000713715
"HadGEM3-GC31-LL",2020,1.19444958421792
"HadGEM3-GC31-LL",2021,1.24724997950594
"HadGEM3-GC31-LL",2022,1.29986490907521
"HadGEM3-GC31-LL",2023,1.35227264460255
"HadGEM3-GC31-LL",2024,1.40446691080031
"HadGEM3-GC31-LL",2025,1.45645672624282
"HadGEM3-GC31-LL",2026,1.50826502786376
"HadGEM3-GC31-LL",2027,1.55992595506946
"HadGEM3-GC31-LL",2028,1.61148070567918
"HadGEM3-GC31-LL",2029,1.66297190967988
"HadGEM3-GC31-LL",2030,1.71443649463577
"HadGEM3-GC31-MM",1940,0.0689598666894607
"HadGEM3-GC31-MM",1941,0.0690414817466243
"HadGEM3-GC31-MM",1942,0.0690065703258993
"HadGEM3-GC31-MM",1943,0.0686787059002681
"HadGEM3-GC31-MM",1944,0.0678288960191515
"HadGEM3-GC31-MM",1945,0.0661982180717893
"HadGEM3-GC31-MM",1946,0.0635188592850113
"HadGEM3-GC31-MM",1947,0.0595338765750175
"HadGEM3-GC31-MM",1948,0.0540158401960435
"HadGEM3-GC31-MM",1949,0.0467843189743488
"HadGEM3-GC31-MM",1950,0.0377219321860093
"HadGEM3-GC31-MM",1951,0.026788465155505
"HadGEM3-GC31-MM",1952,0.014032354304906
"HadGEM3-GC31-MM",1953,-0.000401277998082302
"HadGEM3-GC31-MM",1954,-0.0162668941303389
"HadGEM3-GC31-MM",1955,-0.0332199032775359
"HadGEM3-GC31-MM",1956,-0.0508237207169345
"HadGEM3-GC31-MM",1957,-0.0685628456112332
"HadGEM3-GC31-MM",1958,-0.0858619066505522
"HadGEM3-GC31-MM",1959,-0.102110192838089
"HadGEM3-GC31-MM",1960,-0.116690729977805
"HadGEM3-GC31-MM",1961,-0.129012522528807
"HadGEM3-GC31-MM",1962,-0.138544197597371
"HadGEM3-GC31-MM",1963,-0.144847002892912
"HadGEM3-GC31-MM",1964,-0.147604957438045
"HadGEM3-GC31-MM",1965,-0.146649957272082
"HadGEM3-GC31-MM",1966,-0.141979810824673
"HadGEM3-GC31-MM",1967,-0.13376751877374
"HadGEM3-GC31-MM",1968,-0.122360605385882
"HadGEM3-GC31-MM",1969,-0.108269923218732
"HadGEM3-GC31-MM",1970,-0.0921480494792674
"HadGEM3-GC31-MM",1971,-0.0747581202712407
"HadGEM3-GC31-MM",1972,-0.0569346534091406
"HadGEM3-GC31-MM",1973,-0.0395385357861779
"HadGEM3-GC31-MM",1974,-0.0234088457877317
"HadGEM3-GC31-MM",1975,-0.00931450163529262
"HadGEM3-GC31-MM",1976,0.00209115827473197
"HadGEM3-GC31-MM",1977,0.0103098629820594
"HadGEM3-GC31-MM",1978,0.0150292907532392
"HadGEM3-GC31-MM",1979,0.016143199633697
"HadGEM3-GC31-MM",1980,0.0137593572558171
"HadGEM3-GC31-MM",1981,0.00819463542920515
"HadGEM3-GC31-MM",1982,-4.24896429462087e-05
"HadGEM3-GC31-MM",1983,-0.0102809198246668
"HadGEM3-GC31-MM",1984,-0.0217254877347513
"HadGEM3-GC31-MM",1985,-0.0335024978705692
"HadGEM3-GC31-MM",1986,-0.0447091885050526
"HadGEM3-GC31-MM",1987,-0.0544637828083703
"HadGEM3-GC31-MM",1988,-0.0619527774900605
"HadGEM3-GC31-MM",1989,-0.0664723438587617
"HadGEM3-GC31-MM",1990,-0.0674611734148079
"HadGEM3-GC31-MM",1991,-0.0645227537011456
"HadGEM3-GC31-MM",1992,-0.0574358603821549
"HadGEM3-GC31-MM",1993,-0.0461529369327108
"HadGEM3-GC31-MM",1994,-0.0307869355303666
"HadGEM3-GC31-MM",1995,-0.0115880418728228
"HadGEM3-GC31-MM",1996,0.0110875631392901
"HadGEM3-GC31-MM",1997,0.0368141971196706
"HadGEM3-GC31-MM",1998,0.0651353808535508
"HadGEM3-GC31-MM",1999,0.0956016161032569
"HadGEM3-GC31-MM",2000,0.127804254763294
"HadGEM3-GC31-MM",2001,0.161402868904492
"HadGEM3-GC31-MM",2002,0.196144125133481
"HadGEM3-GC31-MM",2003,0.231870914131179
"HadGEM3-GC31-MM",2004,0.268521325959905
"HadGEM3-GC31-MM",2005,0.306117925154928
"HadGEM3-GC31-MM",2006,0.344748596371885
"HadGEM3-GC31-MM",2007,0.384540934989719
"HadGEM3-GC31-MM",2008,0.425632690411825
"HadGEM3-GC31-MM",2009,0.468141089644857
"HadGEM3-GC31-MM",2010,0.512133949281548
"HadGEM3-GC31-MM",2011,0.557605319014329
"HadGEM3-GC31-MM",2012,0.604458003018128
"HadGEM3-GC31-MM",2013,0.652494709597432
"HadGEM3-GC31-MM",2014,0.701418833213089
"HadGEM3-GC31-MM",2015,0.750845037379303
"HadGEM3-GC31-MM",2016,0.800318950095416
"HadGEM3-GC31-MM",2017,0.849344475139801
"HadGEM3-GC31-MM",2018,0.897416528190138
"HadGEM3-GC31-MM",2019,0.944056482207423
"HadGEM3-GC31-MM",2020,0.988847293419104
"HadGEM3-GC31-MM",2021,1.03146520136151
"HadGEM3-GC31-MM",2022,1.07170505771921
"HadGEM3-GC31-MM",2023,1.10949672265967
"HadGEM3-GC31-MM",2024,1.1449105382291
"HadGEM3-GC31-MM",2025,1.17815059363174
"HadGEM3-GC31-MM",2026,1.20953527142329
"HadGEM3-GC31-MM",2027,1.23946533314964
"HadGEM3-GC31-MM",2028,1.26838049103316
"HadGEM3-GC31-MM",2029,1.29670594426706
"HadGEM3-GC31-MM",2030,1.32479066622865
"INM-CM4-8",1940,0.242974494280255
"INM-CM4-8",1941,0.244681787195679
"INM-CM4-8",1942,0.246501774974876
"INM-CM4-8",1943,0.248594884512888
"INM-CM4-8",1944,0.25115096681144
"INM-CM4-8",1945,0.254356969158128
"INM-CM4-8",1946,0.258368504272355
"INM-CM4-8",1947,0.263286266068574
"INM-CM4-8",1948,0.269138139989268
"INM-CM4-8",1949,0.275867647390809
"INM-CM4-8",1950,0.283329074716712
"INM-CM4-8",1951,0.291289298667555
"INM-CM4-8",1952,0.299435959178282
"INM-CM4-8",1953,0.307391283193951
"INM-CM4-8",1954,0.314730552086838
"INM-CM4-8",1955,0.321003958022597
"INM-CM4-8",1956,0.325760427934887
"INM-CM4-8",1957,0.328571919505918
"INM-CM4-8",1958,0.329056715789365
"INM-CM4-8",1959,0.326900360526671
"INM-CM4-8",1960,0.321873074526365
"INM-CM4-8",1961,0.313842758489084
"INM-CM4-8",1962,0.302782998655299
"INM-CM4-8",1963,0.28877582515263
"INM-CM4-8",1964,0.272009304597546
"INM-CM4-8",1965,0.252770355103044
"INM-CM4-8",1966,0.231433432950169
"INM-CM4-8",1967,0.20844593973842
"INM-CM4-8",1968,0.184311326236663
"INM-CM4-8",1969,0.159570919899964
"INM-CM4-8",1970,0.134785478793385
"INM-CM4-8",1971,0.110517382978082
"INM-CM4-8",1972,0.0873142277264587
"INM-CM4-8",1973,0.0656943974085757
"INM-CM4-8",1974,0.0461349928922509
"INM-CM4-8",1975,0.0290622777313417
"INM-CM4-8",1976,0.0148446170910326
"INM-CM4-8",1977,0.00378772349527415
"INM-CM4-8",1978,-0.00386809351426343
"INM-CM4-8",1979,-0.00794904410686268
"INM-CM4-8",1980,-0.0083477277020786
"INM-CM4-8",1981,-0.00502210997923127
"INM-CM4-8",1982,0.00200610972021038
"INM-CM4-8",1983,0.0126535578291474
"INM-CM4-8",1984,0.0267776046437753
"INM-CM4-8",1985,0.0441791868678222
"INM-CM4-8",1986,0.0646061792395909
"INM-CM4-8",1987,0.0877575308175096
"INM-CM4-8",1988,0.113288414945246
"INM-CM4-8",1989,0.140816632245429
"INM-CM4-8",1990,0.169930452146215
"INM-CM4-8",1991,0.200197984051642
"INM-CM4-8",1992,0.231178042313484
"INM-CM4-8",1993,0.262432321279016
"INM-CM4-8",1994,0.293538542083479
"INM-CM4-8",1995,0.324104087003502
"INM-CM4-8",1996,0.353779515392271
"INM-CM4-8",1997,0.382271271173473
"INM-CM4-8",1998,0.409352856353611
"INM-CM4-8",1999,0.434873764813618
"INM-CM4-8",2000,0.458765547850949
"INM-CM4-8",2001,0.481044514641149
"INM-CM4-8",2002,0.501810749171759
"INM-CM4-8",2003,0.521243338154415
"INM-CM4-8",2004,0.539591936464005
"INM-CM4-8",2005,0.557165030206707
"INM-CM4-8",2006,0.574315474363575
"INM-CM4-8",2007,0.5914240647762
"INM-CM4-8",2008,0.608882038104401
"INM-CM4-8",2009,0.627073467043572
"INM-CM4-8",2010,0.646358524977631
"INM-CM4-8",2011,0.667058533094291
"INM-CM4-8",2012,0.689443578005725
"INM-CM4-8",2013,0.71372330847858
"INM-CM4-8",2014,0.740041299812316
"INM-CM4-8",2015,0.768473130877438
"INM-CM4-8",2016,0.799028070933954
"INM-CM4-8",2017,0.831654040549909
"INM-CM4-8",2018,0.866245311423837
"INM-CM4-8",2019,0.902652259090936
"INM-CM4-8",2020,0.940692391678604
"INM-CM4-8",2021,0.980161853329853
"INM-CM4-8",2022,1.02084664326932
"INM-CM4-8",2023,1.0625328956619
"INM-CM4-8",2024,1.10501572096553
"INM-CM4-8",2025,1.14810630140245
"INM-CM4-8",2026,1.19163714304738
"INM-CM4-8",2027,1.23546559442636
"INM-CM4-8",2028,1.27947592551326
"INM-CM4-8",2029,1.32358040168283
"INM-CM4-8",2030,1.36771986692385
"INM-CM5-0",1940,0.204718238194137
"INM-CM5-0",1941,0.19216496873436
"INM-CM5-0",1942,0.180039566364405
"INM-CM5-0",1943,0.168955269228773
"INM-CM5-0",1944,0.159645855080894
"INM-CM5-0",1945,0.15284817692802
"INM-CM5-0",1946,0.149200444253745
"INM-CM5-0",1947,0.149160195135935
"INM-CM5-0",1948,0.152945280737766
"INM-CM5-0",1949,0.160500077454932
"INM-CM5-0",1950,0.171487695178807
"INM-CM5-0",1951,0.185307319445104
"INM-CM5-0",1952,0.201134172737568
"INM-CM5-0",1953,0.21797806230735
"INM-CM5-0",1954,0.234755238206281
"INM-CM5-0",1955,0.250367428593963
"INM-CM5-0",1956,0.263781527427047
"INM-CM5-0",1957,0.27410351935075
"INM-CM5-0",1958,0.280640831901921
"INM-CM5-0",1959,0.282948357900798
"INM-CM5-0",1960,0.280854805470205
"INM-CM5-0",1961,0.27446769365896
"INM-CM5-0",1962,0.264157082087311
"INM-CM5-0",1963,0.25051985853193
"INM-CM5-0",1964,0.234327967462846
"INM-CM5-0",1965,0.216465218953871
"INM-CM5-0",1966,0.197858170506376
"INM-CM5-0",1967,0.179406957520225
"INM-CM5-0",1968,0.161921834191536
"INM-CM5-0",1969,0.146070589818949
"INM-CM5-0",1970,0.132340980335993
"INM-CM5-0",1971,0.12102095129653
"INM-CM5-0",1972,0.112197844266094
"INM-CM5-0",1973,0.105776109198986
"INM-CM5-0",1974,0.101511432915071
"INM-CM5-0",1975,0.099057774737613
"INM-CM5-0",1976,0.098022694295548
"INM-CM5-0",1977,0.0980256561183904
"INM-CM5-0",1978,0.0987537590659916
"INM-CM5-0",1979,0.100009584598417
"INM-CM5-0",1980,0.101746564360095
"INM-CM5-0",1981,0.104088373650839
"INM-CM5-0",1982,0.107330268589822
"INM-CM5-0",1983,0.111921881055605
"INM-CM5-0",1984,0.118432631255899
"INM-CM5-0",1985,0.127502473445663
"INM-CM5-0",1986,0.139782023935615
"INM-CM5-0",1987,0.155867118883599
"INM-CM5-0",1988,0.176233427351977
"INM-CM5-0",1989,0.201176852864861
"INM-CM5-0",1990,0.230765083628701
"INM-CM5-0",1991,0.264804827204464
"INM-CM5-0",1992,0.302828056796508
"INM-CM5-0",1993,0.344099102368476
"INM-CM5-0",1994,0.387642762966233
"INM-CM5-0",1995,0.432291932667566
"INM-CM5-0",1996,0.476751659206315
"INM-CM5-0",1997,0.519675219798137
"INM-CM5-0",1998,0.559746811247718
"INM-CM5-0",1999,0.595764890363115
"INM-CM5-0",2000,0.62672011005728
"INM-CM5-0",2001,0.651862181568426
"INM-CM5-0",2002,0.670750820366982
"INM-CM5-0",2003,0.683287133095838
"INM-CM5-0",2004,0.689723276077485
"INM-CM5-0",2005,0.690649841965215
"INM-CM5-0",2006,0.686962078335267
"INM-CM5-0",2007,0.679807578633311
"INM-CM5-0",2008,0.67051939096201
"INM-CM5-0",2009,0.66053946354992
"INM-CM5-0",2010,0.65133791604981
"INM-CM5-0",2011,0.644333756171361
"INM-CM5-0",2012,0.64082235169262
"INM-CM5-0",2013,0.641914255240637
"INM-CM5-0",2014,0.648488932874039
"INM-CM5-0",2015,0.661165663408946
"INM-CM5-0",2016,0.680292467493261
"INM-CM5-0",2017,0.70595251545269
"INM-CM5-0",2018,0.737986170038854
"INM-CM5-0",2019,0.776025750629305
"INM-CM5-0",2020,0.819539343434389
"INM-CM5-0",2021,0.86787958309787
"INM-CM5-0",2022,0.920333316418665
"INM-CM5-0",2023,0.976168415255454
"INM-CM5-0",2024,1.03467468565693
"INM-CM5-0",2025,1.0951967469053
"INM-CM5-0",2026,1.15715782742517
"INM-CM5-0",2027,1.22007452963552
"INM-CM5-0",2028,1.28356363258976
"INM-CM5-0",2029,1.34734281324052
"INM-CM5-0",2030,1.41122767005844
"MIROC-ES2L",1940,0.115913769861939
"MIROC-ES2L",1941,0.110913087918686
"MIROC-ES2L",1942,0.10607278921142
"MIROC-ES2L",1943,0.10162295135782
"MIROC-ES2L",1944,0.09783915527862
"MIROC-ES2L",1945,0.0949983606294831
"MIROC-ES2L",1946,0.0933403952083917
"MIROC-ES2L",1947,0.0930364772353171
"MIROC-ES2L",1948,0.0941659916585978
"MIROC-ES2L",1949,0.0967023763746446
"MIROC-ES2L",1950,0.100508488073196
"MIROC-ES2L",1951,0.105341261868072
"MIROC-ES2L",1952,0.110864907364314
"MIROC-ES2L",1953,0.116671348245156
"MIROC-ES2L",1954,0.122306159728488
"MIROC-ES2L",1955,0.127297927011834
"MIROC-ES2L",1956,0.131188765883546
"MIROC-ES2L",1957,0.133563729067752
"MIROC-ES2L",1958,0.134076969991231
"MIROC-ES2L",1959,0.132472837421522
"MIROC-ES2L",1960,0.128600505438782
"MIROC-ES2L",1961,0.122421268926102
"MIROC-ES2L",1962,0.114008213413883
"MIROC-ES2L",1963,0.103538554135007
"MIROC-ES2L",1964,0.0912794869229746
"MIROC-ES2L",1965,0.0775688611186202
"MIROC-ES2L",1966,0.0627923369129681
"MIROC-ES2L",1967,0.0473589012201994
"MIROC-ES2L",1968,0.0316766735516339
"MIROC-ES2L",1969,0.0161308353400788
"MIROC-ES2L",1970,0.00106527414154735
"MIROC-ES2L",1971,-0.0132308290741582
"MIROC-ES2L",1972,-0.0265306935372703
"MIROC-ES2L",1973,-0.0386716395398886
"MIROC-ES2L",1974,-0.0495510331680695
"MIROC-ES2L",1975,-0.0591171876422405
"MIROC-ES2L",1976,-0.0673563374394319
"MIROC-ES2L",1977,-0.0742771002882016
"MIROC-ES2L",1978,-0.0798940138875456
"MIROC-ES2L",1979,-0.0842117670896849
"MIROC-ES2L",1980,-0.0872116393146861
"MIROC-ES2L",1981,-0.0888414286902216
"MIROC-ES2L",1982,-0.0890098108042824
"MIROC-ES2L",1983,-0.0875856564258165
"MIROC-ES2L",1984,-0.0844023842679608
"MIROC-ES2L",1985,-0.079266972695621
"MIROC-ES2L",1986,-0.0719728404616369
"MIROC-ES2L",1987,-0.0623154655466004
"MIROC-ES2L",1988,-0.0501093708067715
"MIROC-ES2L",1989,-0.0352049843728441
"MIROC-ES2L",1990,-0.017503890235669
"MIROC-ES2L",1991,0.00302888205473397
"MIROC-ES2L",1992,0.0263566329831217
"MIROC-ES2L",1993,0.0523676006725272
"MIROC-ES2L",1994,0.0808767679984816
"MIROC-ES2L",1995,0.111632810225462
"MIROC-ES2L",1996,0.144329706468537
"MIROC-ES2L",1997,0.178622164150479
"MIROC-ES2L",1998,0.214143705686247
"MIROC-ES2L",1999,0.250526064801821
"MIROC-ES2L",2000,0.287418451481893
"MIROC-ES2L",2001,0.324505275056321
"MIROC-ES2L",2002,0.361521059793798
"MIROC-ES2L",2003,0.398261532434438
"MIROC-ES2L",2004,0.434590184021616
"MIROC-ES2L",2005,0.470439980679323
"MIROC-ES2L",2006,0.505810287478637
"MIROC-ES2L",2007,0.540759443267254
"MIROC-ES2L",2008,0.575393751325089
"MIROC-ES2L",2009,0.609853904609053
"MIROC-ES2L",2010,0.644300025626691
"MIROC-ES2L",2011,0.678896558476081
"MIROC-ES2L",2012,0.713798202349306
"MIROC-ES2L",2013,0.74913792906488
"MIROC-ES2L",2014,0.785017897625849
"MIROC-ES2L",2015,0.821503788941653
"MIROC-ES2L",2016,0.858622761039134
"MIROC-ES2L",2017,0.896364898948535
"MIROC-ES2L",2018,0.934687733234183
"MIROC-ES2L",2019,0.973523153111362
"MIROC-ES2L",2020,1.01278586521286
"MIROC-ES2L",2021,1.05238246117092
"MIROC-ES2L",2022,1.09222016177655
"MIROC-ES2L",2023,1.13221439931942
"MIROC-ES2L",2024,1.17229457110772
"MIROC-ES2L",2025,1.21240752703871
"MIROC-ES2L",2026,1.25251861762906
"MIROC-ES2L",2027,1.29261039771014
"MIROC-ES2L",2028,1.33267932538513
"MIROC-ES2L",2029,1.37273098728895
"MIROC-ES2L",2030,1.41277449436388
"MIROC6",1940,0.0907863072418754
"MIROC6",1941,0.0843311724388247
"MIROC6",1942,0.0783732369208397
"MIROC6",1943,0.073609528785044
"MIROC6",1944,0.070845302077302
"MIROC6",1945,0.0708430422744565
"MIROC6",1946,0.0741933063239733
"MIROC6",1947,0.0812132942121556
"MIROC6",1948,0.0918780894656597
"MIROC6",1949,0.105787822615468
"MIROC6",1950,0.122171818023432
"MIROC6",1951,0.139928316520559
"MIROC6",1952,0.157695867937286
"MIROC6",1953,0.173950194468149
"MIROC6",1954,0.187118448832197
"MIROC6",1955,0.195701501455101
"MIROC6",1956,0.19839430730061
"MIROC6",1957,0.194194583735113
"MIROC6",1958,0.182490969662177
"MIROC6",1959,0.163123463626879
"MIROC6",1960,0.136411128182811
"MIROC6",1961,0.103144626808679
"MIROC6",1962,0.0645439234792334
"MIROC6",1963,0.0221842040883826
"MIROC6",1964,-0.0221044432252962
"MIROC6",1965,-0.0663560210331993
"MIROC6",1966,-0.108597296649016
"MIROC6",1967,-0.146976456992057
"MIROC6",1968,-0.179882104238373
"MIROC6",1969,-0.206043770606912
"MIROC6",1970,-0.22460663633096
"MIROC6",1971,-0.235175202307326
"MIROC6",1972,-0.237823128360572
"MIROC6",1973,-0.233069099681361
"MIROC6",1974,-0.22182121431154
"MIROC6",1975,-0.205294783834035
"MIROC6",1976,-0.184910418715201
"MIROC6",1977,-0.162180675973117
"MIROC6",1978,-0.138594274931258
"MIROC6",1979,-0.115506887731518
"MIROC6",1980,-0.094046795432816
"MIROC6",1981,-0.0750423362517394
"MIROC6",1982,-0.0589761798401161
"MIROC6",1983,-0.045969201740473
"MIROC6",1984,-0.035794294185989
"MIROC6",1985,-0.0279180338460581
"MIROC6",1986,-0.0215659297478486
"MIROC6",1987,-0.0158051703607238
"MIROC6",1988,-0.00963751769945564
"MIROC6",1989,-0.0020943522856527
"MIROC6",1990,0.0076741031665179
"MIROC6",1991,0.0203226761512554
"MIROC6",1992,0.036254285421186
"MIROC6",1993,0.0555864315879581
"MIROC6",1994,0.0781433894385459
"MIROC6",1995,0.103474164237409
"MIROC6",1996,0.130894127695458
"MIROC6",1997,0.159546323483502
"MIROC6",1998,0.188476882919387
"MIROC6",1999,0.216717940133378
"MIROC6",2000,0.243370959968198
"MIROC6",2001,0.267683518678081
"MIROC6",2002,0.289113283480161
"MIROC6",2003,0.307374150140278
"MIROC6",2004,0.322461104572411
"MIROC6",2005,0.334652230351388
"MIROC6",2006,0.3444882263078
"MIROC6",2007,0.352731660195442
"MIROC6",2008,0.360309809313848
"MIROC6",2009,0.368246194003705
"MIROC6",2010,0.377586696753907
"MIROC6",2011,0.389326422354252
"MIROC6",2012,0.404343183722745
"MIROC6",2013,0.423342730894777
"MIROC6",2014,0.446819656840715
"MIROC6",2015,0.47503642773507
"MIROC6",2016,0.508021335657276
"MIROC6",2017,0.545584508623808
"MIROC6",2018,0.587349584549857
"MIROC6",2019,0.632797395301781
"MIROC6",2020,0.681317120674825
"MIROC6",2021,0.732259930048755
"MIROC6",2022,0.784990159660642
"MIROC6",2023,0.838929559493377
"MIROC6",2024,0.893591026477465
"MIROC6",2025,0.948599423212302
"MIROC6",2026,1.00369843764949
"MIROC6",2027,1.05874382446471
"MIROC6",2028,1.11368463175086
"MIROC6",2029,1.16853501091088
"MIROC6",2030,1.22333980271989
"NorESM2-LM",1940,0.0745911081385929
"NorESM2-LM",1941,0.0826016583190336
"NorESM2-LM",1942,0.0904689746199273
"NorESM2-LM",1943,0.0979680722958856
"NorESM2-LM",1944,0.104793645059606
"NorESM2-LM",1945,0.110581508307132
"NorESM2-LM",1946,0.114929132775511
"NorESM2-LM",1947,0.117415341669923
"NorESM2-LM",1948,0.117619197601806
"NorESM2-LM",1949,0.115138043851088
"NorESM2-LM",1950,0.109604593616585
"NorESM2-LM",1951,0.100702887628633
"NorESM2-LM",1952,0.0881828715133376
"NorESM2-LM",1953,0.0718732861780453
"NorESM2-LM",1954,0.0516925232341331
"NorESM2-LM",1955,0.0276570781584485
"NorESM2-LM",1956,-0.000112759672557929
"NorESM2-LM",1957,-0.0313903064940947
"NorESM2-LM",1958,-0.065843236643841
"NorESM2-LM",1959,-0.103037861275616
"NorESM2-LM",1960,-0.142446992324505
"NorESM2-LM",1961,-0.183461317444187
"NorESM2-LM",1962,-0.225404065693686
"NorESM2-LM",1963,-0.267548592841877
"NorESM2-LM",1964,-0.309138367759362
"NorESM2-LM",1965,-0.349408706289941
"NorESM2-LM",1966,-0.387609484871204
"NorESM2-LM",1967,-0.423027980935707
"NorESM2-LM",1968,-0.455010937489179
"NorESM2-LM",1969,-0.482984940278761
"NorESM2-LM",1970,-0.506474230629953
"NorESM2-LM",1971,-0.525115156017595
"NorESM2-LM",1972,-0.538666581940537
"NorESM2-LM",1973,-0.547015748405001
"NorESM2-LM",1974,-0.550179245656689
"NorESM2-LM",1975,-0.54829899804488
"NorESM2-LM",1976,-0.541633371719475
"NorESM2-LM",1977,-0.53054374981136
"NorESM2-LM",1978,-0.515477135894402
"NorESM2-LM",1979,-0.496945541122344
"NorESM2-LM",1980,-0.475503071590071
"NorESM2-LM",1981,-0.45172175082375
"NorESM2-LM",1982,-0.426167180605813
"NorESM2-LM",1983,-0.39937515692763
