"ACCESS-CM2.nc_piControl","date"
19.1921505123838,10/01/55
17.4655777076376,11/01/55
15.9654065733969,12/01/55
14.8823529040469,01/01/56
14.291931023634,02/01/56
14.126286852686,03/01/56
14.6379253082147,04/01/56
15.7198845782442,05/01/56
17.597908944778,06/01/56
19.7366892304658,07/01/56
21.1476389011795,08/01/56
21.0677857469403,09/01/56
19.5540335763908,10/01/56
17.6695043787146,11/01/56
16.2629075251833,12/01/56
15.1726546312406,01/01/57
14.6331279911171,02/01/57
14.4722099908482,03/01/57
14.7724863137602,04/01/57
15.9457291921165,05/01/57
17.4993264407922,06/01/57
19.7189993232859,07/01/57
21.0573448448194,08/01/57
20.9993438835121,09/01/57
19.5587278082752,10/01/57
17.7951270372291,11/01/57
16.3425353457191,12/01/57
15.176920883276,01/01/58
14.5675090766051,02/01/58
14.4618559842756,03/01/58
14.7682801947658,04/01/58
15.8226658222614,05/01/58
17.5953463521054,06/01/58
19.5226924776877,07/01/58
20.9973700659997,08/01/58
21.080656640669,09/01/58
19.7464879425457,10/01/58
17.9500747956985,11/01/58
16.3370154409249,12/01/58
15.1352740165936,01/01/59
14.562641604293,02/01/59
14.4935969787151,03/01/59
14.8863285130505,04/01/59
15.9294874339418,05/01/59
17.6284498114732,06/01/59
19.8161925998361,07/01/59
21.2108608642161,08/01/59
20.9248421293916,09/01/59
19.4013819969927,10/01/59
17.8421162730606,11/01/59
16.2555576375866,12/01/59
15.1665766786094,01/01/60
14.57486766477,02/01/60
14.4467997060531,03/01/60
14.9288910319368,04/01/60
15.983474900227,05/01/60
17.8396229545323,06/01/60
19.8413727050417,07/01/60
21.0800885706584,08/01/60
20.8391990223424,09/01/60
19.5725091779203,10/01/60
17.9523577587169,11/01/60
16.2873393815228,12/01/60
15.1488563745076,01/01/61
14.5683414676753,02/01/61
14.374991273396,03/01/61
14.7383415395513,04/01/61
15.7139827295189,05/01/61
17.3537050306424,06/01/61
19.5147394975401,07/01/61
20.9261648360273,08/01/61
20.6701182370848,09/01/61
19.2639745840369,10/01/61
17.5655017511346,11/01/61
16.1600447821727,12/01/61
15.0466607117712,01/01/62
14.44149544319,02/01/62
14.2446160120965,03/01/62
14.6527475521657,04/01/62
15.7474516127516,05/01/62
17.8118907193627,06/01/62
19.8866608145873,07/01/62
21.2037189091863,08/01/62
21.0490280928135,09/01/62
19.5618726782153,10/01/62
17.5623013737719,11/01/62
15.9708524682944,12/01/62
14.9033899969113,01/01/63
14.4136732287263,02/01/63
14.2663873668376,03/01/63
14.602480404794,04/01/63
15.7387412426345,05/01/63
17.4650053424099,06/01/63
19.5229849929936,07/01/63
20.9604552070864,08/01/63
20.9431952621635,09/01/63
19.5624156377252,10/01/63
17.764954347743,11/01/63
16.118447475689,12/01/63
14.9301923726201,01/01/64
14.372539915836,02/01/64
14.3030197326184,03/01/64
14.6930421963607,04/01/64
15.7705586699138,05/01/64
17.673885059742,06/01/64
19.9390673105349,07/01/64
21.2767602894526,08/01/64
20.9563586711981,09/01/64
19.5005193549361,10/01/64
17.7116885880843,11/01/64
16.3032202313174,12/01/64
15.0786492869365,01/01/65
14.5195845847578,02/01/65
14.3665747401902,03/01/65
14.7201772862033,04/01/65
15.8684854374043,05/01/65
17.5477435610143,06/01/65
19.5068168041805,07/01/65
20.9095583147904,08/01/65
21.0275412136128,09/01/65
19.6339774808605,10/01/65
17.9083391611937,11/01/65
16.2745959125716,12/01/65
15.097141518666,01/01/66
14.5223579734754,02/01/66
14.4507795001402,03/01/66
14.7220094716813,04/01/66
15.7365557480069,05/01/66
17.502500826584,06/01/66
19.6342216474392,07/01/66
20.9308949715222,08/01/66
21.0677157018595,09/01/66
19.6171903402328,10/01/66
17.8307065241225,11/01/66
16.245719607749,12/01/66
15.134427197999,01/01/67
14.4053277318052,02/01/67
14.2280586105232,03/01/67
14.677736575272,04/01/67
15.6759836035925,05/01/67
17.3279680890712,06/01/67
19.349813398804,07/01/67
20.7725851593087,08/01/67
20.6757720645492,09/01/67
19.310423063034,10/01/67
17.623461081875,11/01/67
16.1206531247974,12/01/67
14.9989529631927,01/01/68
14.4651792709309,02/01/68
14.3469302889085,03/01/68
14.6302842269174,04/01/68
15.8273334017722,05/01/68
17.6490712594714,06/01/68
19.9115203203745,07/01/68
21.256027055673,08/01/68
21.0808256960133,09/01/68
19.4443356009133,10/01/68
17.5037037076726,11/01/68
15.9970385353993,12/01/68
14.8136631294915,01/01/69
14.2003959798992,02/01/69
14.029356135055,03/01/69
14.394992117573,04/01/69
15.4094284803914,05/01/69
17.0253903006668,06/01/69
18.9735028102949,07/01/69
20.5319788750615,08/01/69
20.4870852646974,09/01/69
19.187978865261,10/01/69
17.4701723785895,11/01/69
15.8689526248771,12/01/69
14.8706460141844,01/01/70
14.191811382553,02/01/70
14.0490609396453,03/01/70
14.302680520592,04/01/70
15.3806858779715,05/01/70
17.1206661481972,06/01/70
19.1685699901237,07/01/70
20.5717504939599,08/01/70
20.575408917692,09/01/70
19.1897324152237,10/01/70
17.5414991962493,11/01/70
15.9341917981335,12/01/70
14.8421224678426,01/01/71
14.318128764919,02/01/71
14.2380932291488,03/01/71
14.6335792091926,04/01/71
15.7587279896884,05/01/71
17.3420395510792,06/01/71
19.3440244371979,07/01/71
20.6779592111834,08/01/71
20.5618194010827,09/01/71
19.362405323681,10/01/71
17.6449963098029,11/01/71
16.0904015795286,12/01/71
14.9734369499738,01/01/72
14.3524309202921,02/01/72
14.2527461974879,03/01/72
14.61183990338,04/01/72
15.6799349831657,05/01/72
17.528840420171,06/01/72
19.4624653823898,07/01/72
20.7307062407628,08/01/72
20.7732281202861,09/01/72
19.3463281053659,10/01/72
17.3512195316122,11/01/72
15.8291873937376,12/01/72
14.8532719706707,01/01/73
14.2669797764124,02/01/73
14.2269514356849,03/01/73
14.5793387656266,04/01/73
15.4335294948714,05/01/73
17.2053790653843,06/01/73
19.1977134794839,07/01/73
20.5986622325072,08/01/73
20.66913749582,09/01/73
19.1404887410215,10/01/73
17.2872804875676,11/01/73
15.8312048242249,12/01/73
14.7990729374041,01/01/74
14.2424834918146,02/01/74
14.0954439991802,03/01/74
14.4128336789608,04/01/74
15.3016471629972,05/01/74
17.1697125728087,06/01/74
19.3465646727142,07/01/74
20.7142354043365,08/01/74
20.5797006106294,09/01/74
19.0566066730318,10/01/74
17.3435410048314,11/01/74
15.8020395283772,12/01/74
14.7781991729279,01/01/75
14.2702962347737,02/01/75
14.1511231202467,03/01/75
14.5190990049446,04/01/75
15.5658700933826,05/01/75
17.4172917567413,06/01/75
19.6819378763184,07/01/75
20.9084248179799,08/01/75
20.8191969666939,09/01/75
19.1574633293339,10/01/75
17.5003317418888,11/01/75
16.0785705689019,12/01/75
14.9296874092625,01/01/76
14.3706397778189,02/01/76
14.2646338168749,03/01/76
14.7302828309799,04/01/76
15.6987190693984,05/01/76
17.5044371986129,06/01/76
19.405087778248,07/01/76
20.7417887822558,08/01/76
20.6820580598811,09/01/76
19.3306962680362,10/01/76
17.5002242513246,11/01/76
16.0123506543807,12/01/76
14.8988759438825,01/01/77
14.2986860787129,02/01/77
14.2270667457471,03/01/77
14.5692023833931,04/01/77
15.6517201417947,05/01/77
17.5124318093274,06/01/77
19.5641460595952,07/01/77
20.9776144897392,08/01/77
20.9346317003682,09/01/77
19.3106911286419,10/01/77
17.6854974548257,11/01/77
16.1360515886583,12/01/77
14.9589919142016,01/01/78
14.3014215814119,02/01/78
14.1999357308542,03/01/78
14.4976898801889,04/01/78
15.4132549682639,05/01/78
17.2040954562387,06/01/78
19.3212108865456,07/01/78
20.8039410159376,08/01/78
20.845240630828,09/01/78
19.3221504377787,10/01/78
17.5015004815072,11/01/78
16.0787014078264,12/01/78
15.0305747928879,01/01/79
14.3839400831356,02/01/79
14.2089907095527,03/01/79
14.5456332049118,04/01/79
15.638500564535,05/01/79
17.3769091156602,06/01/79
19.4622825603236,07/01/79
20.7205392413399,08/01/79
20.6778502888801,09/01/79
19.3153188397263,10/01/79
17.5351396315558,11/01/79
16.0230764725771,12/01/79
14.8553896228931,01/01/80
14.277826301226,02/01/80
14.1680835013021,03/01/80
14.4276163848866,04/01/80
15.5208227362688,05/01/80
17.273661234839,06/01/80
19.3732372007025,07/01/80
20.8222583552327,08/01/80
20.7436000423166,09/01/80
19.2884395906426,10/01/80
17.5193815809202,11/01/80
16.0553330032166,12/01/80
14.9829887421306,01/01/81
14.444110679807,02/01/81
14.3048850683626,03/01/81
14.7401673372704,04/01/81
15.4894124735551,05/01/81
17.2019044549223,06/01/81
19.3588806023515,07/01/81
20.8475754668542,08/01/81
20.5621515645475,09/01/81
19.3282660561609,10/01/81
17.7770617941446,11/01/81
16.1895383868031,12/01/81
15.0234394458845,01/01/82
14.3611378762622,02/01/82
14.2356233691146,03/01/82
14.5213879151868,04/01/82
15.5678792638367,05/01/82
17.1209360860793,06/01/82
19.18059880101,07/01/82
20.5962336726385,08/01/82
20.5301951484445,09/01/82
19.0369184986415,10/01/82
17.4173996878406,11/01/82
15.909061473394,12/01/82
14.8467043632766,01/01/83
14.248275757434,02/01/83
14.1292694955758,03/01/83
14.4366845796381,04/01/83
15.4786039448938,05/01/83
17.2487350981181,06/01/83
19.2683492077067,07/01/83
20.4994891912207,08/01/83
20.4525001756568,09/01/83
19.0527202723858,10/01/83
17.4851983700239,11/01/83
15.962189675968,12/01/83
14.8886821819523,01/01/84
14.324088984545,02/01/84
14.2398336731923,03/01/84
14.7254140370624,04/01/84
15.887796293482,05/01/84
17.529738891506,06/01/84
19.7418899675805,07/01/84
21.0182289624163,08/01/84
20.7727454039511,09/01/84
19.4428463720102,10/01/84
17.5035798071759,11/01/84
15.9926491538037,12/01/84
14.8875717031008,01/01/85
14.2599366113786,02/01/85
14.0752666105622,03/01/85
14.4135006491012,04/01/85
15.5001876316826,05/01/85
17.0512733897571,06/01/85
19.2264723817025,07/01/85
20.6047449208907,08/01/85
20.3552144968695,09/01/85
19.058976751866,10/01/85
17.3063953055262,11/01/85
15.8831833403235,12/01/85
14.7915972770366,01/01/86
14.203753297891,02/01/86
14.102176586969,03/01/86
14.3438748475935,04/01/86
15.4189134213468,05/01/86
17.2296383420986,06/01/86
19.2646359373547,07/01/86
20.6158788948566,08/01/86
20.4793624641391,09/01/86
18.9955457549247,10/01/86
17.2726058228749,11/01/86
15.7418801653508,12/01/86
14.6762723467357,01/01/87
14.1395711886054,02/01/87
13.9910845381698,03/01/87
14.3239271980298,04/01/87
15.2689271894332,05/01/87
16.8484976166271,06/01/87
18.8251616465758,07/01/87
20.3270335767012,08/01/87
20.2165249065072,09/01/87
18.7882052672295,10/01/87
17.1996489152139,11/01/87
15.7828166691855,12/01/87
14.6486489237356,01/01/88
14.1274782798621,02/01/88
14.0419529058181,03/01/88
14.3888076655815,04/01/88
15.3396892410957,05/01/88
17.027275680758,06/01/88
19.0216183842415,07/01/88
20.3137251214852,08/01/88
20.3162116117194,09/01/88
18.9731623867969,10/01/88
17.0738293375101,11/01/88
15.6015248016443,12/01/88
14.6570457429957,01/01/89
14.1112652666026,02/01/89
13.9498517744808,03/01/89
14.3545612378985,04/01/89
15.5731118296124,05/01/89
17.2704764964724,06/01/89
19.4053485750268,07/01/89
20.767368232529,08/01/89
20.5161856917517,09/01/89
19.2485180796767,10/01/89
17.4727358523323,11/01/89
15.9847418791726,12/01/89
14.7984209454572,01/01/90
14.1581561529732,02/01/90
14.0041981667381,03/01/90
14.3752398453258,04/01/90
15.3063984441769,05/01/90
16.8733524967957,06/01/90
18.9294575603982,07/01/90
20.2923495875308,08/01/90
20.2948742941849,09/01/90
18.8517901210542,10/01/90
17.185130860749,11/01/90
15.7513326168427,12/01/90
14.7416921393828,01/01/91
14.1596107998711,02/01/91
14.0916164099699,03/01/91
14.5128069522551,04/01/91
15.4279843694427,05/01/91
17.2982197450196,06/01/91
19.3684811837705,07/01/91
20.7004309065986,08/01/91
20.5317887841662,09/01/91
19.1935225589505,10/01/91
17.4024644466367,11/01/91
15.8283258172172,12/01/91
14.8195680619625,01/01/92
14.3091659681901,02/01/92
14.1984696300437,03/01/92
14.5626424853632,04/01/92
15.6843960618487,05/01/92
17.3576115857692,06/01/92
19.5718037710926,07/01/92
20.8818446922286,08/01/92
20.7698216826308,09/01/92
19.262712671245,10/01/92
17.6233948914764,11/01/92
16.1088824674793,12/01/92
14.9989766419543,01/01/93
14.3990494458376,02/01/93
14.1821418573909,03/01/93
14.5147589632801,04/01/93
15.4735724833909,05/01/93
17.4029488149784,06/01/93
19.5470262048339,07/01/93
20.8159411920425,08/01/93
20.6897784374963,09/01/93
19.1707812560546,10/01/93
17.4809379550786,11/01/93
15.9345737420645,12/01/93
14.778918566745,01/01/94
14.2135601598702,02/01/94
14.0198956437976,03/01/94
14.3379430424815,04/01/94
15.2498750375926,05/01/94
16.9736894318145,06/01/94
18.9249389918847,07/01/94
20.263597183205,08/01/94
20.2572277064718,09/01/94
18.8330209028811,10/01/94
17.2004303143463,11/01/94
15.7851308000621,12/01/94
14.7417166992146,01/01/95
14.235424577651,02/01/95
14.1474422292245,03/01/95
14.5293489351,04/01/95
15.3122845437724,05/01/95
16.9566318026359,06/01/95
19.0744936095348,07/01/95
20.2421802389513,08/01/95
20.4107035270407,09/01/95
19.0009669798567,10/01/95
17.4071781721992,11/01/95
15.9202126282288,12/01/95
14.7925133697756,01/01/96
14.3423192080241,02/01/96
14.259449269425,03/01/96
14.565708279253,04/01/96
15.607009243363,05/01/96
17.4896467833229,06/01/96
19.5821314556929,07/01/96
20.8773995829429,08/01/96
20.7143343044663,09/01/96
19.2006903954174,10/01/96
17.3545277299404,11/01/96
15.9623732689706,12/01/96
14.9025059531007,01/01/97
14.3202910213202,02/01/97
14.1431590165878,03/01/97
14.4621138074425,04/01/97
15.5316123219208,05/01/97
17.2313623762098,06/01/97
19.4233715267417,07/01/97
20.4544483319996,08/01/97
20.5400746987151,09/01/97
19.3147974664363,10/01/97
17.4692702728399,11/01/97
15.9891630894292,12/01/97
14.8699136245818,01/01/98
14.223256227272,02/01/98
14.1213258767991,03/01/98
14.5491164058081,04/01/98
15.4595874763962,05/01/98
17.1758600198518,06/01/98
19.4356679627009,07/01/98
20.932209307991,08/01/98
20.7107888779871,09/01/98
19.1292560871934,10/01/98
17.3831998467444,11/01/98
15.9406490514852,12/01/98
14.9759307090372,01/01/99
14.4641869656198,02/01/99
14.3211789198128,03/01/99
14.6619427311595,04/01/99
15.7400440150569,05/01/99
17.5712803601658,06/01/99
19.7831431060179,07/01/99
21.0946798640836,08/01/99
21.1591781674367,09/01/99
19.479166178138,10/01/99
17.703953562677,11/01/99
16.1828855358673,12/01/99
15.0646296979364,01/01/00
14.4909024457803,02/01/00
14.3128467490785,03/01/00
14.6652293432678,04/01/00
15.6236668666714,05/01/00
17.5261844340573,06/01/00
19.5948361575554,07/01/00
20.9940750837245,08/01/00
20.7675249528906,09/01/00
19.3908546398586,10/01/00
17.5427344566677,11/01/00
16.0383954198525,12/01/00
14.9270580755224,01/01/01
14.3183931961124,02/01/01
14.1252283569762,03/01/01
