"","year","name","value"
"176",1857,"HadGEM3-GC31-LL",0.113303313385284
"177",1857,"HadGEM3-GC31-MM",0.506283845117157
"178",1857,"INM-CM4-8",0.036292094297032
"179",1857,"INM-CM5-0",0.0401425773968977
"180",1857,"MIROC-ES2L",-0.171130056364813
"181",1857,"MIROC6",0.00214248121438487
"182",1857,"NorESM2-LM",-0.107169135125217
"183",1857,"NorESM2-MM",-0.0536257652661138
"184",1857,"UKESM1-0-LL",0.209071272060935
"185",1858,"ACCESS-CM2",0.134561031789666
"186",1858,"ACCESS-ESM1-5",0.0356443347985156
"187",1858,"BCC-CSM2-MR",-0.0177282537593726
"188",1858,"CAMS-CSM1-0",-0.0105929877342685
"189",1858,"CanESM5-CanOE",-0.0476596546468642
"190",1858,"CanESM5",-0.367498358784037
"191",1858,"CESM2-WACCM",0.0739094438549763
"192",1858,"CESM2",-0.0502947248586345
"193",1858,"CIESM",-0.060499131706834
"194",1858,"CMCC-CM2-SR5",-0.150715691956849
"195",1858,"CMCC-ESM2",-0.0235299730341829
"196",1858,"CNRM-CM6-1",0.331313241505471
"197",1858,"EC-Earth3-CC",0.382022815672723
"198",1858,"GISS-E2-1-G",-0.162390130004644
"199",1858,"HadGEM3-GC31-LL",-0.154614906563788
"200",1858,"HadGEM3-GC31-MM",0.463726198967787
"201",1858,"INM-CM4-8",-0.0715374930395836
"202",1858,"INM-CM5-0",0.00525340354314885
"203",1858,"MIROC-ES2L",-0.177408926828228
"204",1858,"MIROC6",-0.0204137502478829
"205",1858,"NorESM2-LM",-0.0152158374131197
"206",1858,"NorESM2-MM",0.0120423463211576
"207",1858,"UKESM1-0-LL",0.289997430767684
"208",1859,"ACCESS-CM2",0.334916281745471
"209",1859,"ACCESS-ESM1-5",0.0375973029282441
"210",1859,"BCC-CSM2-MR",-0.0872133652182434
"211",1859,"CAMS-CSM1-0",-0.020004140203449
"212",1859,"CanESM5-CanOE",-0.105979582084309
"213",1859,"CanESM5",-0.284997301988749
"214",1859,"CESM2-WACCM",-0.0205332629245554
"215",1859,"CESM2",0.210969208212791
"216",1859,"CIESM",-0.0258779382923926
"217",1859,"CMCC-CM2-SR5",-0.324647902678443
"218",1859,"CMCC-ESM2",-0.0800008533710557
"219",1859,"CNRM-CM6-1",0.177123090955645
"220",1859,"EC-Earth3-CC",0.516491591746682
"221",1859,"GISS-E2-1-G",-0.10089946865873
"222",1859,"HadGEM3-GC31-LL",0.117668392022493
"223",1859,"HadGEM3-GC31-MM",0.16831804529874
"224",1859,"INM-CM4-8",-0.118513538437584
"225",1859,"INM-CM5-0",0.115399305043228
"226",1859,"MIROC-ES2L",-0.0549745779134678
"227",1859,"MIROC6",-0.045916702060655
"228",1859,"NorESM2-LM",-0.0930635896092475
"229",1859,"NorESM2-MM",0.208371497590448
"230",1859,"UKESM1-0-LL",0.483334365444117
"231",1860,"ACCESS-CM2",0.00411873317656131
"232",1860,"ACCESS-ESM1-5",-0.144415401453454
"233",1860,"BCC-CSM2-MR",0.00246153472789068
"234",1860,"CAMS-CSM1-0",0.0658146274956994
"235",1860,"CanESM5-CanOE",-0.111577463438861
"236",1860,"CanESM5",-0.188014864118975
"237",1860,"CESM2-WACCM",0.0339278315422895
"238",1860,"CESM2",0.0857546420995163
"239",1860,"CIESM",0.0524249421273595
"240",1860,"CMCC-CM2-SR5",-0.534271624763786
"241",1860,"CMCC-ESM2",-0.165109404101411
"242",1860,"CNRM-CM6-1",0.204304659798584
"243",1860,"EC-Earth3-CC",0.299858005812961
"244",1860,"GISS-E2-1-G",-0.15667557142978
"245",1860,"HadGEM3-GC31-LL",0.0843616101373392
"246",1860,"HadGEM3-GC31-MM",0.273803575964005
"247",1860,"INM-CM4-8",-0.215831519506029
"248",1860,"INM-CM5-0",0.0896234313159798
"249",1860,"MIROC-ES2L",-0.0357129406436982
"250",1860,"MIROC6",0.037403522775298
"251",1860,"NorESM2-LM",-0.430364857447962
"252",1860,"NorESM2-MM",0.151481565089888
