"region","year","annual.unsmoothed","annual.two.yr.running.mean","annual.three.yr.running.mean","winter.unsmoothed","winter.two.yr.running.mean","winter.three.yr.running.mean"
"Eastern_Bering_Sea",1993,4.35285063660444,4.20860526146831,3.9941409057197,1.33866153826995,1.67127320067653,1.70510398025977
"Eastern_Bering_Sea",1994,4.06435988633218,4.03195431580543,4.13891975607176,2.00388486308311,1.64495949856827,1.54286017846883
"Eastern_Bering_Sea",1995,3.99954874527867,4.22650292860288,4.17245524784598,1.28603413405343,1.5831763769147,1.72341253897084
"Eastern_Bering_Sea",1996,4.45345711192708,4.5141710524114,4.34263028336716,1.88031861977598,1.85722582468532,1.66682859447469
"Eastern_Bering_Sea",1997,4.57488499289571,4.24761206212006,4.3162270787224,1.83413302959466,1.74560053035596,1.79050656016264
"Eastern_Bering_Sea",1998,3.92033913134441,3.6219351395662,3.93958509067604,1.65706803111727,1.55602219318628,1.64872580532241
"Eastern_Bering_Sea",1999,3.32353114778799,3.61337378818465,3.71569556923791,1.4549763552553,1.07368380782442,1.2681452155887
"Eastern_Bering_Sea",2000,3.90321642858132,4.19442627104737,3.90412789662757,0.692391260393533,1.66494921867178,1.59495826419962
"Eastern_Bering_Sea",2001,4.48563611351342,4.5585772654475,4.34012365315877,2.63750717695004,2.03140010066475,1.58506382057435
"Eastern_Bering_Sea",2002,4.63151841738158,4.93711354549336,4.78662106816671,1.42529302437947,1.94584676125542,2.17640023315363
"Eastern_Bering_Sea",2003,5.24270867360515,4.9466526845341,4.84160792881659,2.46640049813138,2.32682268480925,2.02631279799932
"Eastern_Bering_Sea",2004,4.65059669546305,4.71208791483337,4.88896150109063,2.18724487148712,2.1357110949467,2.24594089600826
"Eastern_Bering_Sea",2005,4.77357913420369,4.46123808178815,4.52435761967979,2.08417731840628,1.67372350717932,1.84489729528192
"Eastern_Bering_Sea",2006,4.14889702937262,4.06675502021714,4.30236305821266,1.26326969595237,1.42354767402928,1.64375755548828
"Eastern_Bering_Sea",2007,3.98461301106167,3.75700623871107,3.88763650226492,1.58382565210619,1.39690086409529,1.35235714138098
