"","year","model","name","anomaly"
"2033",1916,"CNRM-CM6-1","piControl",-1.20852569253643
"2034",1916,"CNRM-CM6-1","hist_ssp585",0.166759541075331
"2035",1917,"CNRM-CM6-1","piControl",-0.223554650542193
"2036",1917,"CNRM-CM6-1","hist_ssp585",-1.14250160986584
"2037",1918,"CNRM-CM6-1","piControl",-1.46077620644548
"2038",1918,"CNRM-CM6-1","hist_ssp585",-0.170444361735903
"2039",1919,"CNRM-CM6-1","piControl",-0.290346451635193
"2040",1919,"CNRM-CM6-1","hist_ssp585",-1.18852287968035
"2041",1920,"CNRM-CM6-1","piControl",0.504339508429661
"2042",1920,"CNRM-CM6-1","hist_ssp585",0.268121573106137
"2043",1921,"CNRM-CM6-1","piControl",0.523363832533334
"2044",1921,"CNRM-CM6-1","hist_ssp585",-1.19374043459317
"2045",1922,"CNRM-CM6-1","piControl",-1.28831494027775
"2046",1922,"CNRM-CM6-1","hist_ssp585",-1.69732521093007
"2047",1923,"CNRM-CM6-1","piControl",-0.996478778698073
"2048",1923,"CNRM-CM6-1","hist_ssp585",-1.73507440257771
"2049",1924,"CNRM-CM6-1","piControl",-1.48939969396273
"2050",1924,"CNRM-CM6-1","hist_ssp585",-0.900482901488928
"2051",1925,"CNRM-CM6-1","piControl",-0.806649819820605
"2052",1925,"CNRM-CM6-1","hist_ssp585",-0.507067118743563
"2053",1926,"CNRM-CM6-1","piControl",-0.430628534184145
"2054",1926,"CNRM-CM6-1","hist_ssp585",-1.19880787912088
"2055",1927,"CNRM-CM6-1","piControl",0.572278776734234
"2056",1927,"CNRM-CM6-1","hist_ssp585",-0.842569013779531
"2057",1928,"CNRM-CM6-1","piControl",-0.798146732517289
"2058",1928,"CNRM-CM6-1","hist_ssp585",-0.730419021391736
"2059",1929,"CNRM-CM6-1","piControl",0.00807005054764134
"2060",1929,"CNRM-CM6-1","hist_ssp585",-1.6248875113039
"2061",1930,"CNRM-CM6-1","piControl",-0.148191139732802
"2062",1930,"CNRM-CM6-1","hist_ssp585",-0.532549278701859
"2063",1931,"CNRM-CM6-1","piControl",0.575817256678298
"2064",1931,"CNRM-CM6-1","hist_ssp585",0.547769798551387
"2065",1932,"CNRM-CM6-1","piControl",-1.96576526767644
"2066",1932,"CNRM-CM6-1","hist_ssp585",-1.46249363038436
"2067",1933,"CNRM-CM6-1","piControl",-0.531421414621002
"2068",1933,"CNRM-CM6-1","hist_ssp585",-0.0663617062464028
"2069",1934,"CNRM-CM6-1","piControl",0.955956823472506
"2070",1934,"CNRM-CM6-1","hist_ssp585",0.181718876899344
"2071",1935,"CNRM-CM6-1","piControl",-1.04080763886482
"2072",1935,"CNRM-CM6-1","hist_ssp585",0.964971859106436
"2073",1936,"CNRM-CM6-1","piControl",0.435517429973679
"2074",1936,"CNRM-CM6-1","hist_ssp585",0.142761099799301
"2075",1937,"CNRM-CM6-1","piControl",-0.368336633545996
"2076",1937,"CNRM-CM6-1","hist_ssp585",-2.04189848008118
"2077",1938,"CNRM-CM6-1","piControl",-0.483359560882061
"2078",1938,"CNRM-CM6-1","hist_ssp585",-0.164955704823065
"2079",1939,"CNRM-CM6-1","piControl",0.310208785811308
"2080",1939,"CNRM-CM6-1","hist_ssp585",-0.85860760897115
"2081",1940,"CNRM-CM6-1","piControl",0.771042743119667
"2082",1940,"CNRM-CM6-1","hist_ssp585",-0.740942936673048
"2083",1941,"CNRM-CM6-1","piControl",0.532272691509099
"2084",1941,"CNRM-CM6-1","hist_ssp585",-0.927099023713626
"2085",1942,"CNRM-CM6-1","piControl",-1.04984364230543
"2086",1942,"CNRM-CM6-1","hist_ssp585",0.428024819985511
"2087",1943,"CNRM-CM6-1","piControl",0.00662537071373216
"2088",1943,"CNRM-CM6-1","hist_ssp585",0.317675626896006
"2089",1944,"CNRM-CM6-1","piControl",0.0536476770948729
"2090",1944,"CNRM-CM6-1","hist_ssp585",-2.01884039765027
"2091",1945,"CNRM-CM6-1","piControl",0.955366753042192
"2092",1945,"CNRM-CM6-1","hist_ssp585",-0.353536115992918
"2093",1946,"CNRM-CM6-1","piControl",-0.253074297448902
"2094",1946,"CNRM-CM6-1","hist_ssp585",0.898129411026172
"2095",1947,"CNRM-CM6-1","piControl",0.126439456237175
"2096",1947,"CNRM-CM6-1","hist_ssp585",-1.91309044444257
"2097",1948,"CNRM-CM6-1","piControl",-1.2865304802941
"2098",1948,"CNRM-CM6-1","hist_ssp585",0.0928999325492925
"2099",1949,"CNRM-CM6-1","piControl",0.791909537448603
"2100",1949,"CNRM-CM6-1","hist_ssp585",1.27132289078747
"2101",1950,"CNRM-CM6-1","piControl",1.19265021853199
"2102",1950,"CNRM-CM6-1","hist_ssp585",0.0612289177693956
"2103",1951,"CNRM-CM6-1","piControl",0.496350009323273
"2104",1951,"CNRM-CM6-1","hist_ssp585",-0.984615775375564
"2105",1952,"CNRM-CM6-1","piControl",1.67532182091232
"2106",1952,"CNRM-CM6-1","hist_ssp585",0.0481542836585279
"2107",1953,"CNRM-CM6-1","piControl",0.412069274626909
"2108",1953,"CNRM-CM6-1","hist_ssp585",0.662218785849126
"2109",1954,"CNRM-CM6-1","piControl",0.171695559540735
"2110",1954,"CNRM-CM6-1","hist_ssp585",1.42792490608147
"2111",1955,"CNRM-CM6-1","piControl",0.184425187465397
"2112",1955,"CNRM-CM6-1","hist_ssp585",2.56178908422252
"2113",1956,"CNRM-CM6-1","piControl",1.34673857230114
"2114",1956,"CNRM-CM6-1","hist_ssp585",0.762071125791351
"2115",1957,"CNRM-CM6-1","piControl",-1.76237593345131
"2116",1957,"CNRM-CM6-1","hist_ssp585",-0.235429219909801
"2117",1958,"CNRM-CM6-1","piControl",-3.63116570652628
"2118",1958,"CNRM-CM6-1","hist_ssp585",0.409531228427477
"2119",1959,"CNRM-CM6-1","piControl",-0.185909898729788
"2120",1959,"CNRM-CM6-1","hist_ssp585",-1.79656567587252
"2121",1960,"CNRM-CM6-1","piControl",-0.355404881172645
"2122",1960,"CNRM-CM6-1","hist_ssp585",-0.296325116912748
"2123",1961,"CNRM-CM6-1","piControl",-0.340696219179905
"2124",1961,"CNRM-CM6-1","hist_ssp585",-1.40753466494909
"2125",1962,"CNRM-CM6-1","piControl",-1.08475536072568
"2126",1962,"CNRM-CM6-1","hist_ssp585",0.939769561502039
"2127",1963,"CNRM-CM6-1","piControl",0.903862368086362
"2128",1963,"CNRM-CM6-1","hist_ssp585",0.309179536580157
"2129",1964,"CNRM-CM6-1","piControl",-0.520672103941734
"2130",1964,"CNRM-CM6-1","hist_ssp585",-0.0455929057389676
"2131",1965,"CNRM-CM6-1","piControl",0.0823556002527813
"2132",1965,"CNRM-CM6-1","hist_ssp585",-0.18575659838071
"2133",1966,"CNRM-CM6-1","piControl",-0.090037415478276
"2134",1966,"CNRM-CM6-1","hist_ssp585",0.516971194671792
"2135",1967,"CNRM-CM6-1","piControl",0.827353475829819
"2136",1967,"CNRM-CM6-1","hist_ssp585",-1.58717498692506
"2137",1968,"CNRM-CM6-1","piControl",0.725240666814951
"2138",1968,"CNRM-CM6-1","hist_ssp585",0.596773562690043
"2139",1969,"CNRM-CM6-1","piControl",0.757899014341186
"2140",1969,"CNRM-CM6-1","hist_ssp585",1.28891082813812
"2141",1970,"CNRM-CM6-1","piControl",0.771197302645808
"2142",1970,"CNRM-CM6-1","hist_ssp585",-0.269523912274735
"2143",1971,"CNRM-CM6-1","piControl",0.686319775202099
"2144",1971,"CNRM-CM6-1","hist_ssp585",-0.24832978835852
"2145",1972,"CNRM-CM6-1","piControl",0.227161821489182
"2146",1972,"CNRM-CM6-1","hist_ssp585",-0.830766538977774
"2147",1973,"CNRM-CM6-1","piControl",1.40412781881738
"2148",1973,"CNRM-CM6-1","hist_ssp585",-0.255073267320349
"2149",1974,"CNRM-CM6-1","piControl",1.32007845912811
"2150",1974,"CNRM-CM6-1","hist_ssp585",0.231489223633481
"2151",1975,"CNRM-CM6-1","piControl",1.35098936861082
"2152",1975,"CNRM-CM6-1","hist_ssp585",1.12777643342565
"2153",1976,"CNRM-CM6-1","piControl",1.7619978664488
"2154",1976,"CNRM-CM6-1","hist_ssp585",-0.972447247776723
"2155",1977,"CNRM-CM6-1","piControl",0.587710520047793
"2156",1977,"CNRM-CM6-1","hist_ssp585",-1.20909522097216
"2157",1978,"CNRM-CM6-1","piControl",1.60856428303584
"2158",1978,"CNRM-CM6-1","hist_ssp585",-0.261874571926096
"2159",1979,"CNRM-CM6-1","piControl",0.498240343316471
"2160",1979,"CNRM-CM6-1","hist_ssp585",-0.727829641917524
"2161",1980,"CNRM-CM6-1","piControl",0.87089850097632
"2162",1980,"CNRM-CM6-1","hist_ssp585",1.17581630646944
"2163",1981,"CNRM-CM6-1","piControl",-0.00900350240172507
"2164",1981,"CNRM-CM6-1","hist_ssp585",2.25494720895543
"2165",1982,"CNRM-CM6-1","piControl",0.240263785684087
"2166",1982,"CNRM-CM6-1","hist_ssp585",0.930773402185433
"2167",1983,"CNRM-CM6-1","piControl",1.14116370343584
"2168",1983,"CNRM-CM6-1","hist_ssp585",0.233160604552324
"2169",1984,"CNRM-CM6-1","piControl",0.17561668788276
"2170",1984,"CNRM-CM6-1","hist_ssp585",0.271992357573401
"2171",1985,"CNRM-CM6-1","piControl",0.63828698686469
"2172",1985,"CNRM-CM6-1","hist_ssp585",2.50589848612048
"2173",1986,"CNRM-CM6-1","piControl",0.34003149144706
"2174",1986,"CNRM-CM6-1","hist_ssp585",0.801171821997769
"2175",1987,"CNRM-CM6-1","piControl",0.785119119808231
"2176",1987,"CNRM-CM6-1","hist_ssp585",1.64675547358353
"2177",1988,"CNRM-CM6-1","piControl",0.661142489512531
"2178",1988,"CNRM-CM6-1","hist_ssp585",1.30488000391193
"2179",1989,"CNRM-CM6-1","piControl",0.660345811697049
"2180",1989,"CNRM-CM6-1","hist_ssp585",3.6097373302735
"2181",1990,"CNRM-CM6-1","piControl",-0.132125379533561
"2182",1990,"CNRM-CM6-1","hist_ssp585",2.52023803523708
"2183",1991,"CNRM-CM6-1","piControl",-0.466399557535042
"2184",1991,"CNRM-CM6-1","hist_ssp585",1.39554659720824
"2185",1992,"CNRM-CM6-1","piControl",1.29736851275353
"2186",1992,"CNRM-CM6-1","hist_ssp585",0.73617178999702
"2187",1993,"CNRM-CM6-1","piControl",0.218278006731297
"2188",1993,"CNRM-CM6-1","hist_ssp585",1.13353260486897
"2189",1994,"CNRM-CM6-1","piControl",-0.16231226007585
"2190",1994,"CNRM-CM6-1","hist_ssp585",1.38442328704769
"2191",1995,"CNRM-CM6-1","piControl",0.709643046906629
"2192",1995,"CNRM-CM6-1","hist_ssp585",1.72283622942182
"2193",1996,"CNRM-CM6-1","piControl",-0.276730335468359
"2194",1996,"CNRM-CM6-1","hist_ssp585",0.926813909307316
"2195",1997,"CNRM-CM6-1","piControl",-0.318966178695713
"2196",1997,"CNRM-CM6-1","hist_ssp585",0.405219079227686
"2197",1998,"CNRM-CM6-1","piControl",-0.270936695049007
"2198",1998,"CNRM-CM6-1","hist_ssp585",2.012901960933
"2199",1999,"CNRM-CM6-1","piControl",0.662238257795267
"2200",1999,"CNRM-CM6-1","hist_ssp585",0.51365616932067
"2201",2000,"CNRM-CM6-1","piControl",0.299878800003963
"2202",2000,"CNRM-CM6-1","hist_ssp585",0.16746780029215
"2203",2001,"CNRM-CM6-1","piControl",0.0308702242421361
"2204",2001,"CNRM-CM6-1","hist_ssp585",1.6706438192544
"2205",2002,"CNRM-CM6-1","piControl",0.0464648743890391
"2206",2002,"CNRM-CM6-1","hist_ssp585",-0.159631792101812
"2207",2003,"CNRM-CM6-1","piControl",0.881635278887386
"2208",2003,"CNRM-CM6-1","hist_ssp585",1.34805748025756
"2209",2004,"CNRM-CM6-1","piControl",-0.841985434477793
"2210",2004,"CNRM-CM6-1","hist_ssp585",1.60501364747629
"2211",2005,"CNRM-CM6-1","piControl",0.425277675389065
"2212",2005,"CNRM-CM6-1","hist_ssp585",2.60137224722988
"2213",2006,"CNRM-CM6-1","piControl",1.13527772242778
"2214",2006,"CNRM-CM6-1","hist_ssp585",-0.0522882786534257
"2215",2007,"CNRM-CM6-1","piControl",1.85482498086121
"2216",2007,"CNRM-CM6-1","hist_ssp585",1.91676534540858
"2217",2008,"CNRM-CM6-1","piControl",1.06804339183126
"2218",2008,"CNRM-CM6-1","hist_ssp585",0.581172146939851
"2219",2009,"CNRM-CM6-1","piControl",1.24961677605491
"2220",2009,"CNRM-CM6-1","hist_ssp585",1.91556727489988
"2221",2010,"CNRM-CM6-1","piControl",0.103295943789544
"2222",2010,"CNRM-CM6-1","hist_ssp585",2.43502867836678
"2223",2011,"CNRM-CM6-1","piControl",1.00449854002518
"2224",2011,"CNRM-CM6-1","hist_ssp585",2.13340253432114
"2225",2012,"CNRM-CM6-1","piControl",-0.23144439430852
"2226",2012,"CNRM-CM6-1","hist_ssp585",2.51018723148033
"2227",2013,"CNRM-CM6-1","piControl",-0.688140311164722
"2228",2013,"CNRM-CM6-1","hist_ssp585",1.5661971751091
"2229",2014,"CNRM-CM6-1","piControl",0.572827176274536
"2230",2014,"CNRM-CM6-1","hist_ssp585",1.40253317952703
"2231",2015,"CNRM-CM6-1","piControl",-0.727511356813745
"2232",2015,"CNRM-CM6-1","hist_ssp585",1.04328201901879
"2233",2016,"CNRM-CM6-1","piControl",-0.917776742476213
"2234",2016,"CNRM-CM6-1","hist_ssp585",1.48110067014339
"2235",2017,"CNRM-CM6-1","piControl",-1.45630375460477
"2236",2017,"CNRM-CM6-1","hist_ssp585",-0.156971994266516
"2237",2018,"CNRM-CM6-1","piControl",-0.514218072819771
"2238",2018,"CNRM-CM6-1","hist_ssp585",-0.157390848675238
"2239",2019,"CNRM-CM6-1","piControl",1.21073573877061
"2240",2019,"CNRM-CM6-1","hist_ssp585",2.25261008157527
"2241",2020,"CNRM-CM6-1","piControl",0.876498239444696
"2242",2020,"CNRM-CM6-1","hist_ssp585",1.66883934908574
"2243",2021,"CNRM-CM6-1","piControl",0.533594869251827
"2244",2021,"CNRM-CM6-1","hist_ssp585",1.98940270234929
"2245",2022,"CNRM-CM6-1","piControl",0.200709661133143
"2246",2022,"CNRM-CM6-1","hist_ssp585",3.87445007480898
"2247",2023,"CNRM-CM6-1","piControl",-0.446634478754764
"2248",2023,"CNRM-CM6-1","hist_ssp585",2.67216332037649
"2249",2024,"CNRM-CM6-1","piControl",-0.584173587800802
"2250",2024,"CNRM-CM6-1","hist_ssp585",2.77049150260626
"2251",2025,"CNRM-CM6-1","piControl",0.524079836135228
"2252",2025,"CNRM-CM6-1","hist_ssp585",2.18132910156701
"2253",2026,"CNRM-CM6-1","piControl",0.618688266216508
"2254",2026,"CNRM-CM6-1","hist_ssp585",3.30854392022105
"2255",2027,"CNRM-CM6-1","piControl",0.264175456893147
"2256",2027,"CNRM-CM6-1","hist_ssp585",3.07642640678238
"2257",2028,"CNRM-CM6-1","piControl",0.698739796790065
"2258",2028,"CNRM-CM6-1","hist_ssp585",1.49579106459481
"2259",2029,"CNRM-CM6-1","piControl",-0.868666855497637
"2260",2029,"CNRM-CM6-1","hist_ssp585",1.34710389481748
"2261",2030,"CNRM-CM6-1","piControl",-0.521463636060465
"2262",2030,"CNRM-CM6-1","hist_ssp585",0.701018618073603
"2263",2031,"CNRM-CM6-1","piControl",0.539749543281079
"2264",2031,"CNRM-CM6-1","hist_ssp585",1.38476864625188
"2265",2032,"CNRM-CM6-1","piControl",-0.865326733098554
"2266",2032,"CNRM-CM6-1","hist_ssp585",1.27691784554774
"2267",2033,"CNRM-CM6-1","piControl",0.781008963438663
"2268",2033,"CNRM-CM6-1","hist_ssp585",3.1851145390148
"2269",2034,"CNRM-CM6-1","piControl",-1.14932002677973
"2270",2034,"CNRM-CM6-1","hist_ssp585",1.51829202341143
"2271",2035,"CNRM-CM6-1","piControl",-1.03540557825782
"2272",2035,"CNRM-CM6-1","hist_ssp585",2.76729330363078
"2273",2036,"CNRM-CM6-1","piControl",-0.333981057400453
"2274",2036,"CNRM-CM6-1","hist_ssp585",2.18851293284859
"2275",2037,"CNRM-CM6-1","piControl",0.683751455497374
"2276",2037,"CNRM-CM6-1","hist_ssp585",3.28337411849238
"2277",2038,"CNRM-CM6-1","piControl",-0.997054538694657
"2278",2038,"CNRM-CM6-1","hist_ssp585",3.2542332517282
"2279",2039,"CNRM-CM6-1","piControl",0.128976798401601
"2280",2039,"CNRM-CM6-1","hist_ssp585",3.99055045802813
"2281",2040,"CNRM-CM6-1","piControl",-1.33129091906506
"2282",2040,"CNRM-CM6-1","hist_ssp585",4.03114362609246
"2283",2041,"CNRM-CM6-1","piControl",-0.171497598106043
"2284",2041,"CNRM-CM6-1","hist_ssp585",1.81218006605196
"2285",2042,"CNRM-CM6-1","piControl",-0.577740164615659
"2286",2042,"CNRM-CM6-1","hist_ssp585",1.6975463764871
"2287",2043,"CNRM-CM6-1","piControl",0.219329835031423
"2288",2043,"CNRM-CM6-1","hist_ssp585",4.62742656800333
"2289",2044,"CNRM-CM6-1","piControl",-0.64637770836467
"2290",2044,"CNRM-CM6-1","hist_ssp585",2.13090738052403
"2291",2045,"CNRM-CM6-1","piControl",-0.0724912672079174
"2292",2045,"CNRM-CM6-1","hist_ssp585",1.72824955973442
"2293",2046,"CNRM-CM6-1","piControl",-1.61673426211877
"2294",2046,"CNRM-CM6-1","hist_ssp585",2.87114879559528
"2295",2047,"CNRM-CM6-1","piControl",0.524673337645941
"2296",2047,"CNRM-CM6-1","hist_ssp585",3.688858693517
"2297",2048,"CNRM-CM6-1","piControl",-0.779048795432446
"2298",2048,"CNRM-CM6-1","hist_ssp585",2.37892342464166
"2299",2049,"CNRM-CM6-1","piControl",0.543271830419987
"2300",2049,"CNRM-CM6-1","hist_ssp585",4.08840068894254
"2301",2050,"CNRM-CM6-1","piControl",-0.828166876116223
"2302",2050,"CNRM-CM6-1","hist_ssp585",3.73574602601869
"2303",2051,"CNRM-CM6-1","piControl",-0.0791612948621283
"2304",2051,"CNRM-CM6-1","hist_ssp585",4.25496527500682
"2305",2052,"CNRM-CM6-1","piControl",0.488768338714077
"2306",2052,"CNRM-CM6-1","hist_ssp585",3.39573161546039
"2307",2053,"CNRM-CM6-1","piControl",0.0889439598462072
"2308",2053,"CNRM-CM6-1","hist_ssp585",4.33730616001609
"2309",2054,"CNRM-CM6-1","piControl",0.914593884103491
"2310",2054,"CNRM-CM6-1","hist_ssp585",3.17911201247001
"2311",2055,"CNRM-CM6-1","piControl",-0.516479679672158
"2312",2055,"CNRM-CM6-1","hist_ssp585",5.82556358414268
"2313",2056,"CNRM-CM6-1","piControl",0.657106144069201
"2314",2056,"CNRM-CM6-1","hist_ssp585",4.05671769771366
"2315",2057,"CNRM-CM6-1","piControl",1.03282679659289
"2316",2057,"CNRM-CM6-1","hist_ssp585",4.46367028169284
"2317",2058,"CNRM-CM6-1","piControl",0.490420720557202
"2318",2058,"CNRM-CM6-1","hist_ssp585",4.04537428568445
"2319",2059,"CNRM-CM6-1","piControl",0.391098887915029
"2320",2059,"CNRM-CM6-1","hist_ssp585",6.49419090440961
"2321",2060,"CNRM-CM6-1","piControl",0.881634299334642
"2322",2060,"CNRM-CM6-1","hist_ssp585",4.29125639969654
"2323",2061,"CNRM-CM6-1","piControl",-0.531958593331172
"2324",2061,"CNRM-CM6-1","hist_ssp585",4.62347452775608
"2325",2062,"CNRM-CM6-1","piControl",-0.45330007485829
"2326",2062,"CNRM-CM6-1","hist_ssp585",4.28248341947709
"2327",2063,"CNRM-CM6-1","piControl",0.0396446125316075
"2328",2063,"CNRM-CM6-1","hist_ssp585",6.38021308948551
"2329",2064,"CNRM-CM6-1","piControl",0.0238982468477874
"2330",2064,"CNRM-CM6-1","hist_ssp585",4.03895137431762
"2331",2065,"CNRM-CM6-1","piControl",0.134923782103851
"2332",2065,"CNRM-CM6-1","hist_ssp585",5.07788421823791
"2333",2066,"CNRM-CM6-1","piControl",-1.47900392656192
"2334",2066,"CNRM-CM6-1","hist_ssp585",3.53161318790852
"2335",2067,"CNRM-CM6-1","piControl",-0.579913233782827
"2336",2067,"CNRM-CM6-1","hist_ssp585",6.04059429070774
"2337",2068,"CNRM-CM6-1","piControl",1.05175843812222
"2338",2068,"CNRM-CM6-1","hist_ssp585",5.11903259926548
"2339",2069,"CNRM-CM6-1","piControl",-0.0631557630180454
"2340",2069,"CNRM-CM6-1","hist_ssp585",5.56131175720974
"2341",2070,"CNRM-CM6-1","piControl",2.10550781838776
"2342",2070,"CNRM-CM6-1","hist_ssp585",3.67385008436282
"2343",2071,"CNRM-CM6-1","piControl",-0.768026459348781
"2344",2071,"CNRM-CM6-1","hist_ssp585",5.7884674244196
"2345",2072,"CNRM-CM6-1","piControl",-0.579066566367284
"2346",2072,"CNRM-CM6-1","hist_ssp585",3.49247869802177
"2347",2073,"CNRM-CM6-1","piControl",-0.0347810401398824
"2348",2073,"CNRM-CM6-1","hist_ssp585",7.92143853158343
"2349",2074,"CNRM-CM6-1","piControl",1.43772729697921
"2350",2074,"CNRM-CM6-1","hist_ssp585",4.06276535842188
"2351",2075,"CNRM-CM6-1","piControl",1.11168434963205
"2352",2075,"CNRM-CM6-1","hist_ssp585",6.72346825238744
"2353",2076,"CNRM-CM6-1","piControl",-1.01209926929696
"2354",2076,"CNRM-CM6-1","hist_ssp585",5.18632848942333
"2355",2077,"CNRM-CM6-1","piControl",-0.791287775972714
"2356",2077,"CNRM-CM6-1","hist_ssp585",8.78111547702887
"2357",2078,"CNRM-CM6-1","piControl",-1.20626631328155
"2358",2078,"CNRM-CM6-1","hist_ssp585",6.46737228284584
"2359",2079,"CNRM-CM6-1","piControl",-0.0549776923793149
"2360",2079,"CNRM-CM6-1","hist_ssp585",9.41164246901501
"2361",2080,"CNRM-CM6-1","piControl",0.390605241849784
"2362",2080,"CNRM-CM6-1","hist_ssp585",5.71632463445556
"2363",2081,"CNRM-CM6-1","piControl",2.43959856959578
"2364",2081,"CNRM-CM6-1","hist_ssp585",8.14286987597961
"2365",2082,"CNRM-CM6-1","piControl",-0.502467801935314
"2366",2082,"CNRM-CM6-1","hist_ssp585",5.82207773282364
"2367",2083,"CNRM-CM6-1","piControl",0.494213263077705
"2368",2083,"CNRM-CM6-1","hist_ssp585",7.29766063890553
"2369",2084,"CNRM-CM6-1","piControl",0.0847469272036049
"2370",2084,"CNRM-CM6-1","hist_ssp585",6.91701691255453
"2371",2085,"CNRM-CM6-1","piControl",0.494570912861148
"2372",2085,"CNRM-CM6-1","hist_ssp585",10.2366006612668
"2373",2086,"CNRM-CM6-1","piControl",0.629232972797051
"2374",2086,"CNRM-CM6-1","hist_ssp585",5.87722338683452
"2375",2087,"CNRM-CM6-1","piControl",0.500811479161224
"2376",2087,"CNRM-CM6-1","hist_ssp585",7.58767051341346
"2377",2088,"CNRM-CM6-1","piControl",-0.904168010380442
"2378",2088,"CNRM-CM6-1","hist_ssp585",6.1939785928739
"2379",2089,"CNRM-CM6-1","piControl",-0.37581278128297
"2380",2089,"CNRM-CM6-1","hist_ssp585",8.58065177162167
"2381",2090,"CNRM-CM6-1","piControl",-0.628080670642567
"2382",2090,"CNRM-CM6-1","hist_ssp585",6.28315166683236
"2383",2091,"CNRM-CM6-1","piControl",-0.970540016943363
"2384",2091,"CNRM-CM6-1","hist_ssp585",8.48906354332705
"2385",2092,"CNRM-CM6-1","piControl",-1.17473429649961
"2386",2092,"CNRM-CM6-1","hist_ssp585",5.71040299601356
"2387",2093,"CNRM-CM6-1","piControl",0.237517875396518
"2388",2093,"CNRM-CM6-1","hist_ssp585",7.12305427385981
"2389",2094,"CNRM-CM6-1","piControl",-0.809807077859263
"2390",2094,"CNRM-CM6-1","hist_ssp585",7.77659930162467
"2391",2095,"CNRM-CM6-1","piControl",0.28520639061561
"2392",2095,"CNRM-CM6-1","hist_ssp585",12.0420357776996
"2393",2096,"CNRM-CM6-1","piControl",-0.111208323662236
"2394",2096,"CNRM-CM6-1","hist_ssp585",6.5281248716507
"2395",2097,"CNRM-CM6-1","piControl",0.211995902365819
"2396",2097,"CNRM-CM6-1","hist_ssp585",11.2977688987872
"2397",2098,"CNRM-CM6-1","piControl",-0.0687606574370194
"2398",2098,"CNRM-CM6-1","hist_ssp585",7.60263577162493
"2399",2099,"CNRM-CM6-1","piControl",0.199885092179231
"2400",2099,"CNRM-CM6-1","hist_ssp585",10.9002867603192
"2401",1900,"EC-Earth3-CC","piControl",-0.203125522897224
"2402",1900,"EC-Earth3-CC","hist_ssp585",-0.768135395484781
"2403",1901,"EC-Earth3-CC","piControl",-1.06398255713933
"2404",1901,"EC-Earth3-CC","hist_ssp585",0.425992810577249
"2405",1902,"EC-Earth3-CC","piControl",-0.839348473220763
"2406",1902,"EC-Earth3-CC","hist_ssp585",-1.60124259469743
"2407",1903,"EC-Earth3-CC","piControl",-1.27845714745147
"2408",1903,"EC-Earth3-CC","hist_ssp585",-0.143776276326643
"2409",1904,"EC-Earth3-CC","piControl",-0.848613113281909
"2410",1904,"EC-Earth3-CC","hist_ssp585",-0.719624048786068
"2411",1905,"EC-Earth3-CC","piControl",-0.665943375491464
"2412",1905,"EC-Earth3-CC","hist_ssp585",0.157996149296413
"2413",1906,"EC-Earth3-CC","piControl",-0.420847702762258
"2414",1906,"EC-Earth3-CC","hist_ssp585",-2.20409637818109
"2415",1907,"EC-Earth3-CC","piControl",-0.951689132320141
"2416",1907,"EC-Earth3-CC","hist_ssp585",-0.661778559203335
"2417",1908,"EC-Earth3-CC","piControl",-0.808775474861791
"2418",1908,"EC-Earth3-CC","hist_ssp585",-1.82583461314554
"2419",1909,"EC-Earth3-CC","piControl",-0.89378502460744
"2420",1909,"EC-Earth3-CC","hist_ssp585",-0.20000592526139
"2421",1910,"EC-Earth3-CC","piControl",2.05687153505327
"2422",1910,"EC-Earth3-CC","hist_ssp585",-0.658506492073597
"2423",1911,"EC-Earth3-CC","piControl",0.442305250538579
"2424",1911,"EC-Earth3-CC","hist_ssp585",0.625223371458474
"2425",1912,"EC-Earth3-CC","piControl",-0.92218100883512
"2426",1912,"EC-Earth3-CC","hist_ssp585",-2.08692101258617
"2427",1913,"EC-Earth3-CC","piControl",-1.06675355602754
"2428",1913,"EC-Earth3-CC","hist_ssp585",-1.91486114243261
"2429",1914,"EC-Earth3-CC","piControl",0.122520926081186
"2430",1914,"EC-Earth3-CC","hist_ssp585",-1.44470881064697
"2431",1915,"EC-Earth3-CC","piControl",-0.989557899815727
"2432",1915,"EC-Earth3-CC","hist_ssp585",-0.555142614868047
"2433",1916,"EC-Earth3-CC","piControl",-0.395594340210758
"2434",1916,"EC-Earth3-CC","hist_ssp585",-0.477836434178236
"2435",1917,"EC-Earth3-CC","piControl",-1.32295698093033
"2436",1917,"EC-Earth3-CC","hist_ssp585",-0.714614782641442
"2437",1918,"EC-Earth3-CC","piControl",0.206897568372467
"2438",1918,"EC-Earth3-CC","hist_ssp585",-0.396881502660742
"2439",1919,"EC-Earth3-CC","piControl",-0.490033274462609
"2440",1919,"EC-Earth3-CC","hist_ssp585",0.735535984435904
"2441",1920,"EC-Earth3-CC","piControl",-0.236885595098352
"2442",1920,"EC-Earth3-CC","hist_ssp585",-0.678857129683311
"2443",1921,"EC-Earth3-CC","piControl",-0.816398122436199
"2444",1921,"EC-Earth3-CC","hist_ssp585",0.891542542863891
"2445",1922,"EC-Earth3-CC","piControl",-0.478838794527157
"2446",1922,"EC-Earth3-CC","hist_ssp585",-0.271431389593103
"2447",1923,"EC-Earth3-CC","piControl",-0.302494385337038
"2448",1923,"EC-Earth3-CC","hist_ssp585",-0.504493091281759
"2449",1924,"EC-Earth3-CC","piControl",0.483688105483754
"2450",1924,"EC-Earth3-CC","hist_ssp585",-0.432998560543944
