Survey,Haul,Latitude,Longitude,DateTime,ForkLength,Weight,Age,Maturity,MaturityIndex,Sex,SexIndex
200704,10,57.6661,-154.7423,3/23/2007 9:55,51,1.124,8,Prespawning II,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,44,0.712,4,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,52,1.396,6,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,51,1.028,7,Spawning,4,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,46,0.692,7,Spawning,4,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,55,1.654,6,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,55,1.52,7,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,57,1.67,,Prespawning II,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,53,1.144,,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,52,1.18,,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,57,1.574,8,Developing II,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,41,0.582,4,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,41,0.622,4,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,47,0.948,6,Prespawning I,0,Female,2
200704,20,55.974,-154.6335,3/26/2007 8:53,54,1.072,,Spawning,4,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,47,0.784,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,51,0.908,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,49,0.98,,Prespawning II,0,Female,2
200704,20,55.974,-154.6335,3/26/2007 8:53,51,0.912,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,47,0.812,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,59,1.816,,Spawning,4,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,53,1.348,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,50,0.848,,Spawning,4,Male,1
200704,21,55.9234,-154.259,3/26/2007 14:27,60,1.842,,Prespawning I,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,57,1.836,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,59,1.642,,Prespawning I,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,54,1.34,,Prespawning I,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,50,0.9,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,54,1.294,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,60,2.012,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,1.13,,Prespawning II,0,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,55,1.352,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,56,1.628,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,52,1.066,,Prespawning I,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,55,1.276,,Spent I,0,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,0.96,,Prespawning II,0,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,49,0.87,,Prespawning II,0,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,62,2.06,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,54,1.258,,Prespawning I,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,1.08,,Prespawning I,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,56,1.436,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,57,1.51,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,54,0.984,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,55,1.152,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,53,1.112,,Prespawning II,0,Male,1
200704,24,56.2789,-153.0575,3/27/2007 10:02,52,1.136,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,55,1.298,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,39,0.408,,Developing I,0,Male,1
200704,24,56.2789,-153.0575,3/27/2007 10:02,51,0.966,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,57,1.374,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,55,1.688,,Prespawning II,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,26,0.1,,Immature,1,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,26,0.126,,Immature,1,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,40,0.558,,Immature,1,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,27,0.134,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,40,0.508,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,43,0.69,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,41,0.58,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,42,0.574,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,40,0.446,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,40,0.534,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,36,0.354,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,41,0.56,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,44,0.702,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,26,0.108,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,22,0.072,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,59,2.028,,Prespawning II,0,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,59,1.722,,Prespawning I,0,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,22,0.066,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,61,2.368,,Prespawning II,0,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,22,0.06,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,43,0.648,,Developing I,0,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,23,0.072,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,25,0.096,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,36,0.324,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,69,2.932,,Prespawning I,0,Female,2
200704,28,57.972,-152.268,3/28/2007 18:55,43,0.586,,Immature,1,Female,2
200704,28,57.972,-152.268,3/28/2007 18:55,44,0.656,,Developing I,0,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,60,1.986,,Prespawning I,0,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,47,0.858,,Prespawning II,0,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.198,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.254,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.27,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.212,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,37,0.37,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.318,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,45,0.66,4,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.196,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.296,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,39,0.41,3,Developing I,0,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,19,0.044,2,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.29,4,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,30,0.21,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,29,0.162,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,28,0.122,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,31,0.214,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,36,0.326,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,39,0.454,4,Immature,1,Female,2
200704,3,56.6515,-155.7771,3/16/2007 22:03,35,0.308,3,Immature,1,Female,2
200704,3,56.6515,-155.7771,3/16/2007 22:03,35,0.314,4,Immature,1,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,61,1.982,11,Prespawning I,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,50,0.998,6,Prespawning I,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,53,1.192,7,Prespawning I,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,57,1.778,8,Prespawning I,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,30,0.172,3,,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,53,1.24,7,Prespawning II,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,54,1.31,6,Prespawning I,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,43,0.73,4,Prespawning I,0,Male,1
200704,5,57.1602,-154.9612,3/18/2007 18:29,43,0.54,6,Immature,1,Male,1
200704,5,57.1602,-154.9612,3/18/2007 18:29,42,0.54,4,Developing I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,37,0.39,3,Immature,1,Male,1
200704,5,57.1602,-154.9612,3/18/2007 18:29,58,1.658,8,Prespawning I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,50,0.954,5,Prespawning I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,61,1.788,9,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,50,1.024,7,Prespawning II,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,51,0.968,6,Prespawning II,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,54,1.432,6,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.13,,Prespawning II,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,20,0.044,,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,56,1.624,,Prespawning II,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,56,1.408,6,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,40,0.556,,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.064,6,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,55,1.434,8,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,37,0.386,,Developing I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,38,0.488,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,42,0.712,4,Prespawning I,0,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,54,1.372,7,Prespawning II,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,49,1.09,5,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,59,1.982,7,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,53,1.282,6,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,38,0.356,,Developing I,0,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,49,1.034,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,50,1.036,6,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,57,1.996,6,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,55,1.288,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,51,0.916,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,21,0.06,,Developing I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,34,0.284,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,31,0.212,,Developing I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,12,0.012,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,56,1.676,7,Prespawning I,0,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,51,1.268,7,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,22,0.068,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,58,1.716,,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,30,0.17,,Developing I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,27,0.15,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,34,0.316,,Immature,1,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,20,0.054,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,26,0.128,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,21,0.064,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,21,0.058,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,22,0.074,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,56,1.726,9,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,36,0.36,4,Spawning,4,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,58,1.53,7,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,50,0.932,8,Spawning,4,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,59,2.088,7,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,30,0.196,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,58,1.498,8,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,30,0.184,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,47,0.966,8,Prespawning I,0,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,35,0.312,,Immature,1,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,28,0.15,,Immature,1,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,22,0.056,,Immature,1,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,28,0.154,,Immature,1,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,25,0.098,,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,43,0.588,4,Spawning,4,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,53,1.162,7,Spawning,4,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,49,0.988,7,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,36,0.33,3,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,45,0.784,,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,40,0.476,4,Immature,1,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,52,1.282,6,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,51,1.07,7,Prespawning II,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,49,0.858,,Prespawning II,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,36,0.384,,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,50,0.948,6,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,42,0.526,4,Spawning,4,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,51,1.176,5,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,55,1.06,,Developing I,0,Female,2
200704,20,55.974,-154.6335,3/26/2007 8:53,51,1.016,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,56,1.218,,Spawning,4,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,59,1.618,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,49,0.832,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,57,1.388,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,50,1.058,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,54,1.256,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,50,0.968,,Prespawning II,0,Male,1
200704,21,55.9234,-154.259,3/26/2007 14:27,54,1.276,,Prespawning I,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,55,1.21,,Prespawning I,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,59,1.784,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,50,1.256,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,56,1.624,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,53,1.314,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,51,1.302,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,54,1.372,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,52,1.076,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,51,0.872,,Prespawning II,0,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,55,1.884,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,54,1.342,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,57,1.27,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,49,1.026,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,57,1.566,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,51,0.954,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,1.214,,Prespawning II,0,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,56,1.154,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,54,1.276,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,60,1.836,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,66,2.444,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,63,1.69,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,51,1.274,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,54,1.342,,Spawning,4,Male,1
200704,24,56.2789,-153.0575,3/27/2007 10:02,53,1.102,,Spawning,4,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,36,0.4,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,48,0.8,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,52,1.11,,Prespawning II,0,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,12,0.01,,Immature,1,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,38,0.44,,Immature,1,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,41,0.53,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,26,0.104,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,42,0.592,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,36,0.338,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,32,0.224,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,40,0.528,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,37,0.33,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,47,0.948,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,24,0.082,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,12,0.01,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,24,0.088,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,30,0.164,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,26,0.1,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,23,0.074,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,19,0.042,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,38,0.372,,Developing I,0,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,13,0.01,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,25,0.092,,Immature,1,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,36,0.398,,Immature,1,Female,2
200704,28,57.972,-152.268,3/28/2007 18:55,59,2.332,,Spawning,4,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,48,0.836,,Developing I,0,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,41,0.552,,Prespawning I,0,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,56,1.616,,Prespawning I,0,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,35,0.292,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.272,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,29,0.174,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,19,0.05,2,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.224,,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,11,0.01,1,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.182,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,20,0.052,2,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,35,0.3,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,28,0.158,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,38,0.348,4,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.23,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.294,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.202,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,35,0.36,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.242,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.214,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,38,0.446,4,Developing I,0,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.17,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,39,0.352,4,Developing I,0,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,34,0.32,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,30,0.176,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,31,0.192,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,32,0.252,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,29,0.16,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,36,0.35,4,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,34,0.302,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,58,1.378,7,Prespawning I,0,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,58,1.846,7,Prespawning I,0,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,32,0.236,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,27,0.132,3,Immature,1,Male,1
200704,3,56.6515,-155.7771,3/16/2007 22:03,41,0.518,4,Developing I,0,Male,1
200704,3,56.6515,-155.7771,3/16/2007 22:03,37,0.372,3,Immature,1,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,57,1.726,7,Prespawning II,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,59,1.872,7,Prespawning I,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,56,1.382,6,Developing II,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,30,0.186,3,,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,12,0.012,1,Immature,1,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,54,1.294,6,Prespawning II,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,51,1.076,6,Prespawning II,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,31,0.202,3,,0,Male,1
200704,5,57.1602,-154.9612,3/18/2007 18:29,38,0.444,4,Prespawning I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,55,1.574,9,Prespawning I,0,Male,1
200704,5,57.1602,-154.9612,3/18/2007 18:29,56,1.44,7,Prespawning I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,49,0.862,5,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,58,1.64,7,Prespawning II,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,53,1.28,7,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,52,1.048,,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,44,0.68,4,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,44,0.656,,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,54,1.516,8,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,55,1.458,,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,55,1.536,7,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,53,1.31,8,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,40,0.466,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,53,1.358,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,35,0.308,,Developing I,0,Female,2
